B11,B12,B2,B3,B4,B8,EVI,NDVI,NDWI,poly_id,.geo,tea_label
0.1684466495479835,0.0849379980178941,0.0396280409904677,0.0587801363277002,0.041279776186026,0.2850970911919324,0.4931181866891616,0.7464028089707554,-0.6577697430164007,16732,"{""type"":""Polygon"",""coordinates"":[[[95.0398036,27.500176],[95.0401889,27.500215500000003],[95.04080680000001,27.500242499999995],[95.0412228,27.500299600000005],[95.04159780000002,27.5003302],[95.04160210000002,27.5005648],[95.0413593,27.500568299999998],[95.04072120000001,27.500541600000002],[95.0406908,27.500542],[95.0398406,27.5005365],[95.03982769999999,27.500383200000005],[95.0398061,27.5003113],[95.0398036,27.500176]]]}",1
0.1868507085523711,0.108747071404857,0.0395733022436386,0.0573934894536302,0.0449836120536319,0.2535466980352379,0.4250350253516431,0.6980275121664421,-0.6303035080129287,2302,"{""type"":""Polygon"",""coordinates"":[[[95.1575973,27.5464527],[95.15808260000001,27.546418100000004],[95.1581335,27.546435300000002],[95.1582651,27.546433300000004],[95.1583093,27.546622100000004],[95.1583235,27.5468295],[95.15792850000001,27.5468266],[95.1577973,27.546846700000003],[95.1576556,27.5468489],[95.1575973,27.5464527]]]}",1
0.1905088435830663,0.099838042061343,0.0392306747878121,0.0596689305794954,0.0443849862629924,0.2799363687581556,0.4705124047502483,0.7239306902423739,-0.6464569697165798,23684,"{""type"":""Polygon"",""coordinates"":[[[95.0595366,27.505498499999998],[95.05975920000002,27.505495200000002],[95.0599926,27.505527900000004],[95.0602772,27.505595800000002],[95.0602404,27.505794900000005],[95.06010630000002,27.506203],[95.06004120000001,27.506510800000004],[95.05973400000002,27.506316800000004],[95.05965169999999,27.506245899999996],[95.05962030000002,27.506192200000008],[95.0595536,27.505868299999996],[95.0595366,27.505498499999998]]]}",1
0.1950299821149597,0.1162271015334744,0.0414512293099543,0.0597943548684055,0.0497993928992242,0.2275799087942642,0.3654050678859754,0.6394034208371768,-0.5825295964528587,2579,"{""type"":""Polygon"",""coordinates"":[[[95.17198520000001,27.533648800000005],[95.1720017,27.533459100000005],[95.17205230000002,27.5334583],[95.1723069,27.533535499999996],[95.1723269,27.533526200000004],[95.1723262,27.5334901],[95.1723055,27.533463299999998],[95.172589,27.5334679],[95.1725826,27.5336575],[95.1719955,27.533657700000003],[95.17198520000001,27.533648800000005]]]}",1
0.1658850963748499,0.0927249998929151,0.0347844097310203,0.0496530360242224,0.0378254683334934,0.2308173888067546,0.4004270770129763,0.7161125534507325,-0.6420761662858102,2390,"{""type"":""Polygon"",""coordinates"":[[[95.15809140000002,27.5442792],[95.15810980000002,27.544188700000003],[95.1582411,27.544168600000003],[95.1582808,27.544131900000004],[95.15828030000002,27.5441048],[95.15831,27.5440683],[95.1582887,27.544014400000002],[95.1583185,27.543986900000004],[95.15838900000001,27.5439678],[95.1583874,27.543886599999997],[95.1586301,27.5438738],[95.1586399,27.543855600000004],[95.1585992,27.543847200000002],[95.1585989,27.543829099999996],[95.1586381,27.5437654],[95.1589926,27.5437689],[95.159014,27.5438317],[95.1590387,27.5440569],[95.1590456,27.5444088],[95.1586706,27.5443875],[95.1580935,27.5443875],[95.15809140000002,27.5442792]]]}",1
0.1864121066927018,0.0964796100251699,0.0393506429799914,0.0580800000060299,0.0487191632356611,0.2118261873321148,0.3368284200084384,0.6243296344167375,-0.5680819995009007,1989,"{""type"":""Polygon"",""coordinates"":[[[95.1616223,27.535886],[95.1621585,27.535868600000004],[95.1624119,27.535882700000002],[95.1624044,27.536018199999997],[95.16234390000001,27.5360281],[95.1618473,27.5359998],[95.1616246,27.536003200000003],[95.1616223,27.535886]]]}",1
0.1522486880764983,0.0755325533850739,0.0343636758754261,0.0475869221428653,0.0339434559236171,0.2681842624819649,0.4815864109707801,0.7746766847640334,-0.6980056819699665,13333,"{""type"":""Polygon"",""coordinates"":[[[95.0515186,27.489562200000005],[95.0516704,27.489560000000004],[95.05171040000002,27.4895323],[95.0517397,27.489477799999996],[95.05174679999999,27.489315200000004],[95.05178749999999,27.489323599999995],[95.0518175,27.489305100000003],[95.0518394,27.489395099999992],[95.0518906,27.4894304],[95.05197210000001,27.4894563],[95.05200290000002,27.489482899999995],[95.0521144,27.489490300000003],[95.0521452,27.489516900000005],[95.05214559999999,27.4895349],[95.0520956,27.489571800000004],[95.0521162,27.4895895],[95.0522273,27.489578899999998],[95.05228969999999,27.4896682],[95.0523224,27.4897941],[95.0523241,27.4898843],[95.0522748,27.4899572],[95.0522043,27.4899763],[95.0521332,27.4899593],[95.0520627,27.489978400000002],[95.0519514,27.489980000000003],[95.0518494,27.4899364],[95.0517977,27.489874000000004],[95.0517761,27.48980209999999],[95.0517157,27.489821],[95.05165490000003,27.4898129],[95.0516432,27.489731899999995],[95.0516119,27.4896782],[95.05157070000001,27.4896427],[95.0515202,27.489643399999995],[95.0515186,27.489562200000005]]]}",1
0.1832690393923288,0.0924910210989118,0.0415471607341652,0.0620438909164011,0.0471080998750979,0.2473345441604887,0.4102835187727858,0.6774360801879458,-0.596879905440511,12120,"{""type"":""Polygon"",""coordinates"":[[[94.8806802,27.3555782],[94.880739,27.355469100000004],[94.88082850000002,27.3553866],[94.88088860000002,27.3553497],[94.88097910000002,27.3553214],[94.8811403,27.3552922],[94.8811914,27.355327600000003],[94.8813951,27.3554151],[94.881577,27.3554126],[94.88159960000002,27.355556700000005],[94.88159060000001,27.355620000000002],[94.8815509,27.3556657],[94.8815107,27.3556753],[94.8814508,27.355721200000005],[94.8813799,27.3557131],[94.8813196,27.355731999999996],[94.8812905,27.3558046],[94.8812926,27.355930899999997],[94.8812738,27.3560124],[94.881214,27.356067400000004],[94.8811439,27.356104400000003],[94.8810632,27.356114499999997],[94.8809632,27.356179000000004],[94.88088220000002,27.356171100000005],[94.8807695,27.3560824],[94.8807579,27.355992299999997],[94.8806843,27.355821800000005],[94.8806802,27.3555782]]]}",0
0.1737697707704833,0.0848447377993102,0.0382444498529008,0.0577685702860269,0.0362490082066685,0.3009123331911847,0.5369569337947679,0.7830070329747286,-0.6763740756428008,12152,"{""type"":""Polygon"",""coordinates"":[[[94.87994450000001,27.350326300000003],[94.8799525,27.3501998],[94.88008400000001,27.350207100000002],[94.8801038,27.350179800000003],[94.8801542,27.3501701],[94.8802053,27.350205500000005],[94.88024569999999,27.3502049],[94.8802358,27.350214100000006],[94.8802664,27.350231700000002],[94.88030680000001,27.3502312],[94.88033740000002,27.350248800000003],[94.8803573,27.350230500000002],[94.8803978,27.350230000000003],[94.8804284,27.350247599999996],[94.88044840000002,27.350238299999997],[94.8804588,27.3502562],[94.88046880000002,27.350247000000003],[94.8805305,27.350309399999997],[94.8805311,27.350345500000007],[94.8805513,27.350345200000003],[94.8805417,27.3503724],[94.88056189999999,27.35037210000001],[94.8805625,27.350408200000004],[94.880583,27.350426],[94.88057320000001,27.3504442],[94.88059340000001,27.3504439],[94.88056429999999,27.350516499999998],[94.880474,27.350553799999997],[94.8804242,27.3505996],[94.8803128,27.3505831],[94.88026269999999,27.350610800000002],[94.8802217,27.350575300000003],[94.8801408,27.350576400000005],[94.8801108,27.350594800000003],[94.88008,27.3505682],[94.8799791,27.350578600000006],[94.8799889,27.350560399999996],[94.8799686,27.3505516],[94.8800087,27.350533],[94.88000810000001,27.350496900000003],[94.880048,27.350469300000004],[94.8800468,27.3503971],[94.8800055,27.350343499999997],[94.8799955,27.3503527],[94.8799952,27.350334700000005],[94.8799752,27.350343899999995],[94.8799747,27.350316899999996],[94.87996480000001,27.350326000000003],[94.8799543,27.3503081],[94.87994450000001,27.350326300000003]]]}",0
0.2269349463953845,0.13447475557629,0.053754884873312,0.0802333971359258,0.0681457950665331,0.2924453670841694,0.4320568105411946,0.6210530942471513,-0.5684058427667537,1383,"{""type"":""Polygon"",""coordinates"":[[[95.2425298,27.381087500000007],[95.2426101,27.381059200000003],[95.2428223,27.381055800000002],[95.24302390000001,27.381025400000002],[95.2432969,27.3810301],[95.2434594,27.381063599999997],[95.24341030000001,27.3811365],[95.2433291,27.381119799999997],[95.2430461,27.3811243],[95.24302630000001,27.381142700000005],[95.24302880000002,27.381269],[95.243018,27.381233099999996],[95.24294690000002,27.381216200000004],[95.2425726,27.381204199999996],[95.2425305,27.38112359999999],[95.2425298,27.381087500000007]]]}",1
