system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.17825,0.0839,0.0374,0.0536,0.0362,0.0858,0.2332,0.289,0.2985,0.3211,0.5308856797058833,0.695541,0.7836869,-0.695541,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.17825,0.0839,0.04025,0.057,0.038,0.0858,0.2332,0.289,0.3122,0.3211,0.5535703669263896,0.6912243,0.78298116,-0.6912243,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.1898,0.09735,0.03865,0.05565,0.0371,0.0916,0.23265,0.28595,0.2817,0.3211,0.503530455899248,0.6700756,0.7672522,-0.6700756,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.1898,0.09735,0.03735,0.05445,0.0376,0.0916,0.23265,0.28595,0.299,0.3211,0.5251210261721674,0.6918942,0.7765894,-0.6918942,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.16955,0.0794,0.03805,0.05395,0.0358,0.08315,0.21755,0.271,0.3058,0.30255,0.5464591371297477,0.7000695,0.7903981,-0.7000695,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.165,0.07875,0.0373,0.051,0.0349,0.07985,0.2071,0.25145,0.2873,0.28205,0.5185093859723943,0.69849247,0.78336436,-0.69849247,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.165,0.07875,0.03855,0.054,0.0364,0.07985,0.2071,0.25145,0.2917,0.28205,0.5227379798969854,0.6875904,0.7781164,-0.6875904,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.16155,0.07645,0.03615,0.0515,0.0334,0.0747,0.19,0.2406,0.2517,0.2661,0.4621181957555819,0.66029024,0.7656963,-0.66029024,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.16155,0.07645,0.03555,0.0507,0.03505,0.0747,0.19,0.2406,0.2752,0.2661,0.49256487087654344,0.6888616,0.77405316,-0.6888616,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.1877,0.0953,0.0401,0.0563,0.0407,0.0899,0.22235,0.26575,0.3039,0.30165,0.5275183478424832,0.6873959,0.7637841,-0.6873959,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10,0.165,0.07875,0.03685,0.04985,0.0343,0.07985,0.2071,0.25145,0.2521,0.28205,0.4608450856650547,0.66981286,0.76047486,-0.66981286,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11,0.165,0.07875,0.03735,0.0517,0.03485,0.07985,0.2071,0.25145,0.2538,0.28205,0.4627887797177861,0.6615385,0.7585311,-0.6615385,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12,0.16155,0.07645,0.03645,0.04905,0.0329,0.0747,0.19,0.2406,0.2235,0.2661,0.415241483375072,0.640066,0.7433697,-0.640066,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13,0.16155,0.07645,0.03695,0.047,0.0322,0.0747,0.19,0.2406,0.231,0.2661,0.43327594585535867,0.66187054,0.7553191,-0.66187054,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14,0.1877,0.0953,0.0376,0.051,0.03595,0.0899,0.22235,0.26575,0.2577,0.30165,0.4653139024748367,0.6695821,0.7551507,-0.6695821,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15,0.1877,0.0953,0.038,0.05235,0.03885,0.0899,0.22235,0.26575,0.2677,0.30165,0.47057491192800666,0.6728636,0.746534,-0.6728636,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16,0.22815,0.1381,0.0445,0.0594,0.0462,0.1185,0.24225,0.2869,0.2699,0.3142,0.46091399187151383,0.6392347,0.70768744,-0.6392347,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17,0.15065,0.07375,0.03535,0.0468,0.0315,0.0749,0.19275,0.2408,0.2191,0.26215,0.41033267574546717,0.64798796,0.74860334,-0.64798796,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18,0.15065,0.07375,0.0338,0.04485,0.032,0.0749,0.19275,0.2408,0.2068,0.26215,0.38155940447568204,0.64355254,0.73199326,-0.64355254,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19,0.16275,0.0747,0.0362,0.0494,0.03385,0.0796,0.20305,0.24875,0.2281,0.27925,0.41875055014446716,0.64396393,0.7415537,-0.64396393,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20,0.16275,0.0747,0.0368,0.0505,0.035,0.0796,0.20305,0.24875,0.2382,0.27925,0.4333731354958822,0.65015584,0.74377745,-0.65015584,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21,0.1774,0.08705,0.03805,0.0513,0.03705,0.0878,0.2182,0.2732,0.2552,0.30245,0.4574813790055384,0.66525286,0.74644995,-0.66525286,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22,0.1774,0.08705,0.03805,0.0513,0.03705,0.0878,0.2182,0.2732,0.2552,0.30245,0.4574813790055384,0.66525286,0.74644995,-0.66525286,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23,0.1774,0.08705,0.0403,0.05765,0.0408,0.0878,0.2182,0.2732,0.2928,0.30245,0.5099769393119308,0.67099446,0.7553957,-0.67099446,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24,0.1774,0.08705,0.03685,0.05095,0.036,0.0878,0.2182,0.2732,0.2719,0.30245,0.4867831954140042,0.68437356,0.76615787,-0.68437356,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25,0.1774,0.08705,0.03685,0.05095,0.036,0.0878,0.2182,0.2732,0.2719,0.30245,0.4867831954140042,0.68437356,0.76615787,-0.68437356,18800,"{""type"":""MultiPoint"",""coordinates"":[]}"
