system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.2379,0.1609,0.0593,0.0868,0.086666666,0.1453,0.2059,0.23115,0.24035,0.2623,0.2920403806807852,0.46935654,0.46995565,-0.46935654,7600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.2017,0.1257,0.05425,0.07745,0.07552,0.13065,0.2207,0.2512,0.2618,0.27155,0.35602748365930803,0.5434046,0.55223525,-0.5434046,7600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.2017,0.1257,0.05425,0.07745,0.07552,0.13065,0.2207,0.2512,0.2618,0.27155,0.35602748365930803,0.5434046,0.55223525,-0.5434046,7600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.2017,0.1257,0.052066665,0.076,0.0698,0.13065,0.2207,0.2512,0.2487,0.27155,0.350234921636833,0.53187555,0.56169546,-0.53187555,7600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.21556666,0.139425,0.052,0.07631667,0.0769,0.134,0.211625,0.2409,0.2463,0.25895,0.32139334092232963,0.5268895,0.5241337,-0.5268895,7600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.23395,0.1526,0.05595,0.07995,0.073575,0.14176667,0.21845,0.2457,0.2644,0.2749,0.3709013008691586,0.5356469,0.5646128,-0.5356469,7600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.2017,0.1257,0.05115,0.0753,0.066,0.13065,0.2207,0.2512,0.2567,0.27155,0.37566733685150405,0.5463855,0.5909514,-0.5463855,7600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.2017,0.1257,0.0496,0.0739,0.064666666,0.13065,0.2207,0.2512,0.2492,0.27155,0.3646327401454775,0.54255646,0.58793545,-0.54255646,7600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.21556666,0.139425,0.0494,0.0741,0.0667,0.134,0.211625,0.2409,0.2518,0.25895,0.36110029037555774,0.5452593,0.58116174,-0.5452593,7600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.21556666,0.139425,0.053066667,0.07935,0.07995,0.134,0.211625,0.2409,0.2409,0.25895,0.3042303050780016,0.5044496,0.50163627,-0.5044496,7600,"{""type"":""MultiPoint"",""coordinates"":[]}"
