system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.2222,0.1215,0.04915,0.07695,0.0534,0.1205,0.24095,0.2905,0.2968,0.32235,0.48735557465833634,0.5882274,0.6950314,-0.5882274,600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.2087,0.11265,0.0483,0.0747,0.0526,0.1213,0.2492,0.30575,0.3092,0.33525,0.5080986766644721,0.61083615,0.7092316,-0.61083615,600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.2094,0.1121,0.0499,0.0754,0.0508,0.12195,0.25395,0.3046,0.3126,0.33435,0.526485117375241,0.61134017,0.7204183,-0.61134017,600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.2094,0.1121,0.0515,0.07605,0.0544,0.12195,0.25395,0.3046,0.3054,0.33435,0.5037935241753272,0.6012584,0.6976098,-0.6012584,600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.2087,0.11265,0.04655,0.0709,0.0469,0.1213,0.2492,0.30575,0.319,0.33525,0.5436454828184993,0.636317,0.7436458,-0.636317,600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.2094,0.1121,0.0449,0.0729,0.0451,0.12195,0.25395,0.3046,0.3296,0.33435,0.5629427473376182,0.637764,0.75927407,-0.637764,600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.2094,0.1121,0.0473,0.0747,0.049,0.12195,0.25395,0.3046,0.332,0.33435,0.5565388254515125,0.63265306,0.7427822,-0.63265306,600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.2196,0.12185,0.0487,0.07335,0.0531,0.1266,0.25245,0.3044,0.3154,0.34335,0.516847296119931,0.6226367,0.7118046,-0.6226367,600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.2081,0.1147,0.04645,0.0695,0.0495,0.11815,0.24795,0.29485,0.307,0.3323,0.512692901742383,0.6308101,0.7223002,-0.6308101,600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.19825,0.09855,0.04225,0.07355,0.04385,0.12155,0.2653,0.32525,0.3284,0.3519,0.5581052992659243,0.6340341,0.7644056,-0.6340341,600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10,0.19825,0.09855,0.04445,0.0738,0.0465,0.12155,0.2653,0.32525,0.339,0.3519,0.569232240843272,0.64244187,0.75875485,-0.64244187,600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11,0.2046,0.10575,0.04725,0.073,0.051,0.1197,0.2595,0.32205,0.3242,0.3538,0.5353398855996518,0.632427,0.728145,-0.632427,600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12,0.2046,0.10575,0.0469,0.07445,0.0497,0.1197,0.2595,0.32205,0.3166,0.3538,0.5282847037439082,0.6192303,0.72863775,-0.6192303,600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13,0.19825,0.09855,0.04725,0.0758,0.04665,0.12155,0.2653,0.32525,0.3204,0.3519,0.549290683786572,0.61736494,0.7458112,-0.61736494,600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14,0.19825,0.09855,0.0454,0.0742,0.04445,0.12155,0.2653,0.32525,0.3418,0.3519,0.5862578970242032,0.64326924,0.7698382,-0.64326924,600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15,0.2046,0.10575,0.04615,0.0715,0.0469,0.1197,0.2595,0.32205,0.3332,0.3538,0.5642602398382373,0.6466518,0.7532228,-0.6466518,600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16,0.2046,0.10575,0.04745,0.0708,0.0502,0.1197,0.2595,0.32205,0.3208,0.3538,0.5343074376282846,0.6384066,0.7293801,-0.6384066,600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17,0.19715,0.1006,0.0463,0.0739,0.04825,0.119,0.2677,0.32095,0.32,0.35115,0.5382253804696053,0.62477785,0.7379497,-0.62477785,600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18,0.19715,0.1006,0.0449,0.0741,0.04415,0.119,0.2677,0.32095,0.339,0.35115,0.5817188046701391,0.64124906,0.769542,-0.64124906,600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19,0.18295,0.09015,0.0447,0.0723,0.0448,0.11145,0.25415,0.31775,0.3422,0.3472,0.5827944601991203,0.65114594,0.7684755,-0.65114594,600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20,0.18295,0.09015,0.0456,0.0694,0.0454,0.11145,0.25415,0.31775,0.3258,0.3472,0.5580321603907513,0.6487854,0.7553879,-0.6487854,600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21,0.19715,0.1006,0.04475,0.07385,0.0432,0.119,0.2677,0.32095,0.3384,0.35115,0.5847976472926564,0.64172226,0.7735849,-0.64172226,600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22,0.18295,0.09015,0.0451,0.07275,0.0437,0.11145,0.25415,0.31775,0.3394,0.3472,0.5851505884300809,0.6469732,0.77186114,-0.6469732,600,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,0.17745,0.09655,0.0379,0.0494,0.0402,0.08235,0.18005,0.2045,0.2087,0.23185,0.3613863600637933,0.61720264,0.6769787,-0.61720264,601,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,0.17745,0.09655,0.0373,0.0465,0.0389,0.08235,0.18005,0.2045,0.1808,0.23185,0.3127066162901806,0.5908491,0.64588076,-0.5908491,601,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,0.17745,0.09655,0.0385,0.0536,0.043,0.08235,0.18005,0.2045,0.2185,0.23185,0.3693959161375015,0.6060272,0.6711281,-0.6060272,601,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3,0.17745,0.09655,0.03915,0.0531,0.0426,0.08235,0.18005,0.2045,0.2252,0.23185,0.3845262923110359,0.6183974,0.68185216,-0.6183974,601,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4,0.1775,0.09175,0.0372,0.05195,0.0432,0.08265,0.1879,0.22415,0.2408,0.2493,0.4045863888665516,0.6450897,0.6957746,-0.6450897,601,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5,0.1775,0.09175,0.0374,0.05205,0.0425,0.08265,0.1879,0.22415,0.2344,0.2493,0.3968483794686862,0.63658583,0.69303,-0.63658583,601,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6,0.1759,0.0879,0.0392,0.05445,0.04315,0.08535,0.19245,0.2368,0.2476,0.2589,0.42154639881625666,0.63946366,0.70318145,-0.63946366,601,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7,0.19775,0.10415,0.0415,0.0588,0.04765,0.09535,0.21465,0.25365,0.2595,0.2822,0.42914151241096476,0.6305372,0.68972814,-0.6305372,601,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8,0.1949,0.10615,0.04325,0.0605,0.05045,0.09525,0.20985,0.245,0.2518,0.2696,0.4092063745394981,0.61255205,0.66617036,-0.61255205,601,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9,0.1949,0.10615,0.0415,0.05865,0.0476,0.09525,0.20985,0.245,0.2525,0.2696,0.41753269315679664,0.6230114,0.6827724,-0.6230114,601,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_10,0.1782,0.09645,0.0385,0.0546,0.0439,0.0866,0.208,0.2408,0.2473,0.2683,0.4161381302814352,0.6382908,0.698489,-0.6382908,601,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_11,0.1782,0.09645,0.0371,0.04925,0.0398,0.0866,0.208,0.2408,0.2332,0.2683,0.4050261741235314,0.65126574,0.7084249,-0.65126574,601,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_12,0.1759,0.08865,0.03765,0.052,0.03985,0.0834,0.19695,0.2311,0.2331,0.2525,0.4060471021313985,0.6352157,0.70800513,-0.6352157,601,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_13,0.1759,0.08865,0.03925,0.05465,0.04375,0.0834,0.19695,0.2311,0.2451,0.2525,0.41490656825404937,0.6353628,0.6970746,-0.6353628,601,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_14,0.1815,0.0946,0.03955,0.05445,0.04245,0.09175,0.208,0.24505,0.2464,0.2748,0.4233172094660264,0.6380256,0.70607585,-0.6380256,601,"{""type"":""MultiPoint"",""coordinates"":[]}"
