system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.2303,0.1564,0.0485,0.0736,0.0624,0.1249,0.2334,0.2633,0.288,0.2864,0.43429714526033025,0.5929203,0.6438356,-0.5929203,11000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.2303,0.1564,0.0453,0.0687,0.0614,0.1249,0.2334,0.2633,0.2674,0.2864,0.3973612059033007,0.5911931,0.6265207,-0.5911931,11000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.2273,0.1381,0.0428,0.0628,0.0518,0.1161,0.2342,0.2723,0.2674,0.3023,0.42873050541898616,0.6196245,0.6754386,-0.6196245,11000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.2273,0.1381,0.0468,0.0709,0.0594,0.1161,0.2342,0.2723,0.2778,0.3023,0.4254987411286934,0.5933467,0.64768684,-0.5933467,11000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.3092,0.2396,0.0441,0.0645,0.0756,0.1981,0.279,0.2963,0.2774,0.3066,0.36029279364449524,0.6226967,0.57167137,-0.6226967,11000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.2079,0.1245,0.0414,0.0612,0.0514,0.0951,0.2018,0.2325,0.2637,0.2519,0.4206959631300199,0.6232687,0.6737544,-0.6232687,11000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.2079,0.1245,0.0422,0.0618,0.0498,0.0951,0.2018,0.2325,0.2522,0.2519,0.4098825495201971,0.60636944,0.6701987,-0.60636944,11000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.2137,0.1277,0.0462,0.069,0.0594,0.0982,0.2106,0.2502,0.2962,0.2794,0.4532578022862067,0.62212485,0.66591674,-0.62212485,11000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.3092,0.2396,0.0434,0.0614,0.0738,0.1981,0.279,0.2963,0.2534,0.3066,0.3275698608909804,0.609911,0.54889977,-0.609911,11000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.3092,0.2396,0.0434,0.0614,0.0738,0.1981,0.279,0.2963,0.2534,0.3066,0.3275698608909804,0.609911,0.54889977,-0.609911,11000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10,0.2079,0.1245,0.0419,0.0598,0.0526,0.0951,0.2018,0.2325,0.2356,0.2519,0.3698613464069386,0.59512526,0.63497573,-0.59512526,11000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11,0.2137,0.1277,0.0368,0.0521,0.0422,0.0982,0.2106,0.2502,0.203,0.2794,0.34062022842667966,0.5915327,0.65579116,-0.5915327,11000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12,0.2137,0.1277,0.0391,0.0598,0.0443,0.0982,0.2106,0.2502,0.2669,0.2794,0.44898946802185097,0.6339149,0.7152956,-0.6339149,11000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13,0.2819,0.1706,0.052,0.079,0.0706,0.1239,0.241,0.283,0.302,0.3126,0.43313863401235686,0.5853018,0.6210413,-0.5853018,11000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14,0.2882,0.2357,0.0447,0.0626,0.0646,0.1881,0.2581,0.2704,0.249,0.2773,0.3542475158047987,0.5982028,0.5880102,-0.5982028,11000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15,0.2882,0.2357,0.0447,0.0626,0.0646,0.1881,0.2581,0.2704,0.249,0.2773,0.3542475158047987,0.5982028,0.5880102,-0.5982028,11000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16,0.1958,0.1302,0.0448,0.0634,0.0559,0.1031,0.1823,0.2072,0.22,0.22,0.33643594655449416,0.5525759,0.59478074,-0.5525759,11000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17,0.1958,0.1302,0.0425,0.061,0.0499,0.1031,0.1823,0.2072,0.2266,0.22,0.36591428366670403,0.5757997,0.63905966,-0.5757997,11000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18,0.1709,0.0982,0.0355,0.0507,0.0398,0.0845,0.168,0.1998,0.1958,0.224,0.33380409915437537,0.588641,0.66213924,-0.588641,11000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19,0.1709,0.0982,0.0367,0.0552,0.0425,0.0845,0.168,0.1998,0.2257,0.224,0.3799411073470315,0.6069776,0.6830723,-0.6069776,11000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20,0.2077,0.1268,0.0503,0.0749,0.065,0.1025,0.1921,0.2254,0.2951,0.2537,0.4398440295567725,0.59513515,0.6389892,-0.59513515,11000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21,0.2882,0.2357,0.0547,0.0802,0.0818,0.1881,0.2581,0.2704,0.2554,0.2773,0.32486246140877634,0.5220501,0.514828,-0.5220501,11000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22,0.2882,0.2357,0.0547,0.0802,0.0818,0.1881,0.2581,0.2704,0.2554,0.2773,0.32486246140877634,0.5220501,0.514828,-0.5220501,11000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23,0.2077,0.1268,0.0376,0.0563,0.043,0.1025,0.1921,0.2254,0.213,0.2537,0.35744322181800176,0.58187896,0.6640625,-0.58187896,11000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24,0.2101,0.1753,0.0764,0.1005,0.1086,0.1361,0.165,0.1831,0.2025,0.1911,0.18324096798272516,0.33663365,0.30183223,-0.33663365,11000,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,0.1473,0.0762,0.0329,0.0524,0.0339,0.0767,0.1749,0.2083,0.1968,0.2338,0.3530712126838126,0.57945424,0.70611185,-0.57945424,11001,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,0.1479,0.071,0.036,0.0545,0.038,0.0769,0.1813,0.2263,0.2449,0.2414,0.430002500270888,0.6359385,0.7313538,-0.6359385,11001,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,0.1479,0.071,0.0375,0.0535,0.0384,0.0769,0.1813,0.2263,0.2517,0.2414,0.4440604772216408,0.64941025,0.7352637,-0.64941025,11001,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3,0.1782,0.0886,0.0362,0.0578,0.0376,0.0933,0.2077,0.2408,0.2463,0.2678,0.4346467864889367,0.6198619,0.735118,-0.6198619,11001,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4,0.1782,0.0886,0.0384,0.0579,0.0378,0.0933,0.2077,0.2408,0.2431,0.2678,0.4342584105411237,0.6152824,0.73086506,-0.6152824,11001,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5,0.1656,0.0878,0.0342,0.058,0.0388,0.089,0.1953,0.2268,0.2288,0.2451,0.39415815806128596,0.59553695,0.71001494,-0.59553695,11001,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6,0.1656,0.0878,0.0342,0.0544,0.0366,0.089,0.1953,0.2268,0.1997,0.2451,0.3506621896566734,0.5718221,0.6902243,-0.5718221,11001,"{""type"":""MultiPoint"",""coordinates"":[]}"
