system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.21585,0.13385,0.0488,0.0703,0.0653,0.11545,0.1975,0.2202,0.228,0.24775,0.3244137709272331,0.52866244,0.55472213,-0.52866244,12200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.21585,0.13385,0.0461,0.0682,0.0589,0.11545,0.1975,0.2202,0.2388,0.24775,0.3608247582130178,0.55570036,0.60429966,-0.55570036,12200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.2001,0.1192,0.04775,0.06605,0.0579,0.1037,0.1923,0.2191,0.22345,0.2438,0.3412768839010402,0.54369605,0.588413,-0.54369605,12200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.2001,0.1192,0.04695,0.0663,0.05355,0.1037,0.1923,0.2191,0.2387,0.2438,0.38321432505451003,0.5652459,0.63353294,-0.5652459,12200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.2001,0.1192,0.04685,0.06485,0.0581,0.1037,0.1923,0.2191,0.21705,0.2438,0.3272528884168727,0.53990775,0.5776849,-0.53990775,12200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.2001,0.1192,0.04495,0.06235,0.0507,0.1037,0.1923,0.2191,0.2285,0.2438,0.3717876189020235,0.57125664,0.6368195,-0.57125664,12200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.2012,0.1175,0.04915,0.0733,0.0631,0.1112,0.20255,0.23005,0.24685,0.2507,0.365504336923917,0.54208964,0.5928375,-0.54208964,12200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.19005,0.11395,0.04775,0.064,0.0615,0.0993,0.1855,0.20565,0.2038,0.22755,0.2928766762136747,0.5220313,0.5363739,-0.5220313,12200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.19005,0.11395,0.0424,0.05955,0.0486,0.0993,0.1855,0.20565,0.21885,0.22755,0.35693320733545314,0.5721983,0.6365676,-0.5721983,12200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.1806,0.10545,0.0494,0.07305,0.0638,0.10515,0.1813,0.2096,0.24295,0.2315,0.35680145151378173,0.5376582,0.5840261,-0.5376582,12200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10,0.19005,0.11395,0.0442,0.06245,0.05615,0.0993,0.1855,0.20565,0.21165,0.22755,0.3194199039380772,0.5443269,0.5806572,-0.5443269,12200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11,0.1806,0.10545,0.0473,0.06815,0.06045,0.10515,0.1813,0.2096,0.2352,0.2315,0.3514258220885107,0.55068403,0.59107053,-0.55068403,12200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12,0.1857,0.1119,0.0477,0.0656,0.0623,0.1055,0.18105,0.20655,0.21395,0.2245,0.3082316923338234,0.5306743,0.54895926,-0.5306743,12200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13,0.1857,0.1119,0.0505,0.0715,0.0675,0.1055,0.18105,0.20655,0.2173,0.2245,0.301153944430337,0.50484765,0.52598315,-0.50484765,12200,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,0.1787,0.098,0.0481,0.0722,0.059,0.1137,0.2065,0.2362,0.2664,0.2556,0.41162228623316344,0.5735381,0.6373694,-0.5735381,12201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,0.1708,0.0924,0.0479,0.0719,0.0576,0.111,0.199,0.2259,0.2542,0.2428,0.39619525630719143,0.55903095,0.6305324,-0.55903095,12201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,0.1708,0.0924,0.0479,0.0731,0.0566,0.111,0.199,0.2259,0.268,0.2428,0.4233588386574575,0.5713867,0.6512631,-0.5713867,12201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3,0.1739,0.0978,0.0494,0.075,0.0612,0.1156,0.2103,0.2446,0.2763,0.2512,0.4224273613459244,0.5730145,0.63733333,-0.5730145,12201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4,0.1739,0.0978,0.0498,0.0745,0.0628,0.1156,0.2103,0.2446,0.2714,0.2512,0.40911588981991015,0.5692397,0.62417716,-0.5692397,12201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5,0.1954,0.1131,0.0508,0.0758,0.0624,0.1236,0.2321,0.2543,0.2756,0.2887,0.42001574318272195,0.5685828,0.63076925,-0.5685828,12201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6,0.1954,0.1131,0.0508,0.0758,0.0624,0.1236,0.2321,0.2543,0.2756,0.2887,0.42001574318272195,0.5685828,0.63076925,-0.5685828,12201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7,0.1954,0.1131,0.0464,0.0726,0.0527,0.1236,0.2321,0.2543,0.2763,0.2887,0.4491763886975294,0.58383495,0.6796353,-0.58383495,12201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8,0.1954,0.1131,0.0464,0.0726,0.0527,0.1236,0.2321,0.2543,0.2763,0.2887,0.4491763886975294,0.58383495,0.6796353,-0.58383495,12201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9,0.2006,0.1134,0.0475,0.0722,0.055,0.1217,0.236,0.273,0.2735,0.298,0.4379635119097374,0.5822968,0.6651446,-0.5822968,12201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_10,0.2006,0.1134,0.0475,0.0722,0.055,0.1217,0.236,0.273,0.2735,0.298,0.4379635119097374,0.5822968,0.6651446,-0.5822968,12201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_11,0.2006,0.1134,0.0488,0.0764,0.0628,0.1217,0.236,0.273,0.2717,0.298,0.4072124740532076,0.5610457,0.6245142,-0.5610457,12201,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_12,0.2006,0.1134,0.0445,0.0698,0.0501,0.1217,0.236,0.273,0.2719,0.298,0.44762866240887206,0.5914545,0.6888199,-0.5914545,12201,"{""type"":""MultiPoint"",""coordinates"":[]}"
