system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.1718,0.1192,0.0463,0.0616,0.0484,0.087,0.1619,0.1911,0.2119,0.2085,0.3538807809492215,0.54954296,0.6281214,-0.54954296,15400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.1654,0.0927,0.0357,0.0528,0.0359,0.0752,0.1879,0.2412,0.2636,0.2596,0.4699690267751356,0.6662453,0.7602671,-0.6662453,15400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.1654,0.0927,0.0366,0.053,0.0359,0.0752,0.1879,0.2412,0.2544,0.2596,0.45699826974556634,0.6551724,0.75266963,-0.6551724,15400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.1542,0.0967,0.0373,0.0516,0.0368,0.0666,0.159,0.2002,0.2062,0.2221,0.3691436120620442,0.59968966,0.69711936,-0.59968966,15400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.1718,0.1192,0.043,0.0556,0.0467,0.087,0.1619,0.1911,0.1741,0.2085,0.28141013653835834,0.5158903,0.57699275,-0.5158903,15400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.1654,0.0927,0.034,0.0484,0.0331,0.0752,0.1879,0.2412,0.2333,0.2596,0.4252697757973165,0.656372,0.7515015,-0.656372,15400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.1654,0.0927,0.0368,0.0554,0.0377,0.0752,0.1879,0.2412,0.2888,0.2596,0.5066585948435629,0.67809415,0.76906586,-0.67809415,15400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.1542,0.0967,0.0497,0.0566,0.0464,0.0666,0.159,0.2002,0.2422,0.2221,0.4264494536233879,0.62115127,0.67844766,-0.62115127,15400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.1542,0.0967,0.0444,0.052,0.0414,0.0666,0.159,0.2002,0.2026,0.2221,0.36046511655028735,0.5915161,0.66065574,-0.5915161,15400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.1702,0.0989,0.0371,0.0498,0.0364,0.078,0.177,0.2239,0.212,0.2477,0.3810267613498578,0.6195569,0.7069243,-0.6195569,15400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10,0.1702,0.0989,0.0356,0.0562,0.0389,0.078,0.177,0.2239,0.2879,0.2477,0.4962927555209594,0.67335075,0.7619339,-0.67335075,15400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11,0.182,0.1271,0.0518,0.0575,0.0456,0.0844,0.1697,0.2085,0.2463,0.2365,0.4434771031495076,0.62146145,0.68756425,-0.62146145,15400,"{""type"":""MultiPoint"",""coordinates"":[]}"
