system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.23825,0.16225,0.05315,0.0759,0.08155,0.13585,0.1969,0.2216,0.2414,0.25375,0.30000187260802014,0.5215884,0.49496827,-0.5215884,8400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.22825,0.15475,0.052,0.07825,0.08235,0.1345,0.20385,0.22655,0.2373,0.25675,0.28878409506429914,0.50404054,0.48474893,-0.50404054,8400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.22825,0.15475,0.052,0.07825,0.08235,0.1345,0.20385,0.22655,0.2373,0.25675,0.28878409506429914,0.50404054,0.48474893,-0.50404054,8400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.231,0.15515,0.0531,0.07845,0.08345,0.1357,0.2061,0.2324,0.2402,0.26235,0.2918668384807083,0.5076102,0.48431948,-0.5076102,8400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.22825,0.15475,0.0528,0.0792,0.0825,0.1345,0.20385,0.22655,0.2382,0.25675,0.29109330850281956,0.50094515,0.48550045,-0.50094515,8400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.22825,0.15475,0.0528,0.0792,0.0825,0.1345,0.20385,0.22655,0.2382,0.25675,0.29109330850281956,0.50094515,0.48550045,-0.50094515,8400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.22825,0.15475,0.0543,0.0791,0.08325,0.1345,0.20385,0.22655,0.2379,0.25675,0.290662708494548,0.5009464,0.48155066,-0.5009464,8400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.231,0.15515,0.055,0.07725,0.0817,0.1357,0.2061,0.2324,0.2472,0.26235,0.312287724139767,0.52380955,0.5031925,-0.52380955,8400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.231,0.15515,0.0531,0.0798,0.08205,0.1357,0.2061,0.2324,0.2412,0.26235,0.2979778986319321,0.50280374,0.49234337,-0.50280374,8400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.2316,0.1558,0.0573,0.0824,0.0842,0.1372,0.2231,0.2562,0.246,0.286,0.3061031505629351,0.49817297,0.49000606,-0.49817297,8400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10,0.217,0.14555,0.05415,0.08135,0.0835,0.1312,0.21165,0.23715,0.2441,0.2669,0.29985624784946713,0.50007683,0.49023202,-0.50007683,8400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11,0.2222,0.146,0.05245,0.0783,0.07415,0.13165,0.24055,0.2737,0.2601,0.2974,0.3544267624339985,0.53723407,0.55632013,-0.53723407,8400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12,0.2222,0.146,0.0526,0.08105,0.0731,0.13165,0.24055,0.2737,0.2723,0.2974,0.3783044725897583,0.5412481,0.5767226,-0.5412481,8400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13,0.2224,0.1496,0.0548,0.0819,0.075,0.1325,0.2393,0.277,0.2702,0.3039,0.3727467277923089,0.5347913,0.5654693,-0.5347913,8400,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,0.2761,0.1952,0.0598,0.08395,0.09085,0.12995,0.21595,0.2473,0.2509,0.2644,0.2969387646662257,0.49858147,0.46832478,-0.49858147,8401,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,0.2761,0.1952,0.0524,0.07785,0.06835,0.12995,0.21595,0.2473,0.2427,0.2644,0.3459874437964423,0.51427233,0.5605208,-0.51427233,8401,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,0.2761,0.1952,0.0583,0.0799,0.0861,0.12995,0.21595,0.2473,0.2547,0.2644,0.3159551911563247,0.52241486,0.49471834,-0.52241486,8401,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3,0.2993,0.27225,0.071,0.0973,0.1072,0.16745,0.21085,0.2281,0.2459,0.2545,0.25560226240515455,0.4329837,0.3928066,-0.4329837,8401,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4,0.2536,0.1658,0.048,0.07255,0.0629,0.1216,0.2167,0.24,0.239,0.2557,0.3504059123975086,0.53426415,0.5833057,-0.53426415,8401,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5,0.2536,0.1658,0.0509,0.0767,0.0722,0.1216,0.2167,0.24,0.2493,0.2557,0.3403805558679296,0.52944785,0.55085534,-0.52944785,8401,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6,0.28635,0.21965,0.06385,0.08785,0.0942,0.14225,0.21665,0.2424,0.2456,0.2672,0.2841751603267,0.47308442,0.44555622,-0.47308442,8401,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7,0.28635,0.21965,0.0764,0.1012,0.1084,0.14225,0.21665,0.2424,0.2446,0.2672,0.2575642820663273,0.41469058,0.38583568,-0.41469058,8401,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8,0.2536,0.1658,0.04715,0.0729,0.06225,0.1216,0.2167,0.24,0.2388,0.2557,0.35066638619441487,0.53224254,0.5864474,-0.53224254,8401,"{""type"":""MultiPoint"",""coordinates"":[]}"
