system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.12863334,0.068,0.03685,0.04862,0.03285,0.0693,0.141325,0.15894,0.14276667,0.17275,0.2583862953821876,0.49191862,0.6258897,-0.49191862,1800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.12863334,0.068,0.04125,0.05678,0.040822223,0.0693,0.141325,0.15894,0.17853333,0.17275,0.3090210466150244,0.5174094,0.6277986,-0.5174094,1800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.12863334,0.068,0.04125,0.05678,0.040822223,0.0693,0.141325,0.15894,0.17853333,0.17275,0.3090210466150244,0.5174094,0.6277986,-0.5174094,1800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.17954166,0.0996,0.04283583,0.06468889,0.0450375,0.095925,0.21205,0.2475,0.2727,0.26231667,0.46588904610797977,0.6165322,0.71651125,-0.6165322,1800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.17954166,0.0996,0.04283583,0.06468889,0.0450375,0.095925,0.21205,0.2475,0.2727,0.26231667,0.46588904610797977,0.6165322,0.71651125,-0.6165322,1800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.17954166,0.0996,0.0449125,0.06446667,0.04875,0.095925,0.21205,0.2475,0.272,0.26231667,0.454626475675231,0.61680204,0.69602495,-0.61680204,1800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.17954166,0.0996,0.0446,0.06839375,0.04765,0.095925,0.21205,0.2475,0.3042,0.26231667,0.5108115581309667,0.6328776,0.72914594,-0.6328776,1800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.206,0.11316667,0.045033332,0.0680375,0.0498,0.107727274,0.26076666,0.3034,0.3027,0.3265,0.5002967475536904,0.63296133,0.7174468,-0.63296133,1800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.206,0.11316667,0.044773333,0.071618184,0.053166665,0.107727274,0.26076666,0.3034,0.3196,0.3265,0.5112705803026439,0.63387084,0.7147456,-0.63387084,1800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.206,0.11316667,0.044875,0.06785,0.048116665,0.107727274,0.26076666,0.3034,0.3204,0.3265,0.5349220269581143,0.65048295,0.738863,-0.65048295,1800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10,0.206,0.11316667,0.044875,0.06785,0.048116665,0.107727274,0.26076666,0.3034,0.3204,0.3265,0.5349220269581143,0.65048295,0.738863,-0.65048295,1800,"{""type"":""MultiPoint"",""coordinates"":[]}"
