system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.2289,0.1735,0.0475,0.0687,0.0652,0.1306,0.2008,0.2283,0.2314,0.243,0.3281083348712333,0.5421526,0.56035066,-0.5421526,9000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.2308,0.1503,0.0501,0.0727,0.0677,0.1125,0.1927,0.2185,0.2562,0.2547,0.36626119965623266,0.55792034,0.58196974,-0.55792034,9000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.2308,0.1503,0.0501,0.0727,0.0677,0.1125,0.1927,0.2185,0.2562,0.2547,0.36626119965623266,0.55792034,0.58196974,-0.55792034,9000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.2308,0.1503,0.0454,0.0622,0.0555,0.1125,0.1927,0.2185,0.2216,0.2547,0.3420228903303647,0.56166315,0.5994226,-0.56166315,9000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.2308,0.1503,0.0509,0.0742,0.0684,0.1125,0.1927,0.2185,0.2566,0.2547,0.3660766176403537,0.5513906,0.5790769,-0.5513906,9000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.2308,0.1503,0.0509,0.0742,0.0684,0.1125,0.1927,0.2185,0.2566,0.2547,0.3660766176403537,0.5513906,0.5790769,-0.5513906,9000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.2308,0.1503,0.0458,0.0614,0.0536,0.1125,0.1927,0.2185,0.2186,0.2547,0.34469793533060367,0.5614286,0.60617197,-0.5614286,9000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.2404,0.1522,0.0524,0.0758,0.0728,0.1174,0.2051,0.233,0.2592,0.2601,0.35763622529406025,0.5474627,0.5614458,-0.5474627,9000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.2404,0.1522,0.0524,0.0758,0.0728,0.1174,0.2051,0.233,0.2592,0.2601,0.35763622529406025,0.5474627,0.5614458,-0.5474627,9000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.2404,0.1522,0.0474,0.0687,0.0624,0.1174,0.2051,0.233,0.2388,0.2601,0.3506400734962435,0.55317074,0.58565736,-0.55317074,9000,"{""type"":""MultiPoint"",""coordinates"":[]}"
