system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.1781,0.1153,0.058,0.0728,0.0636,0.086,0.1631,0.1956,0.2226,0.217,0.3399760304403747,0.507109,0.5555555,-0.507109,14800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.1781,0.1153,0.041,0.0564,0.0433,0.086,0.1631,0.1956,0.2308,0.217,0.39620489707692863,0.60724235,0.68405694,-0.60724235,14800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.1802,0.1092,0.0438,0.0665,0.0524,0.0945,0.1832,0.2273,0.2774,0.2437,0.4452623854635226,0.6132597,0.68223166,-0.6132597,14800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.1821,0.1232,0.0464,0.0528,0.0493,0.0939,0.1664,0.1873,0.1626,0.208,0.25508824657978285,0.5097493,0.53468615,-0.5097493,14800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.1709,0.0987,0.0323,0.0474,0.0362,0.0797,0.1733,0.2193,0.216,0.2344,0.3774297835616388,0.6400911,0.71292627,-0.6400911,14800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.1709,0.0987,0.0381,0.0589,0.0434,0.0797,0.1733,0.2193,0.263,0.2344,0.4435826130733012,0.63404787,0.7167102,-0.63404787,14800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.1912,0.1189,0.0558,0.0748,0.065,0.0993,0.2024,0.24,0.2608,0.2577,0.39722471405404197,0.5542312,0.6009822,-0.5542312,14800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.1709,0.0987,0.0304,0.0414,0.0286,0.0797,0.1733,0.2193,0.1588,0.2344,0.2952648900882059,0.5864136,0.6947706,-0.5864136,14800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.1709,0.0987,0.0346,0.0503,0.0366,0.0797,0.1733,0.2193,0.231,0.2344,0.4080262024864281,0.6423747,0.7264574,-0.6423747,14800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.1912,0.1189,0.0397,0.057,0.0426,0.0993,0.2024,0.24,0.2696,0.2577,0.4623406424311994,0.6509492,0.72709805,-0.6509492,14800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10,0.1912,0.1189,0.0404,0.0563,0.0427,0.0993,0.2024,0.24,0.2668,0.2577,0.45922128375848914,0.65150106,0.7240711,-0.65150106,14800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11,0.1605,0.0879,0.029,0.0376,0.0274,0.0746,0.1559,0.1915,0.1532,0.2171,0.285883100885571,0.60587,0.696567,-0.60587,14800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12,0.1672,0.093,0.0313,0.0432,0.0332,0.076,0.1612,0.1936,0.1944,0.2172,0.34775855322369736,0.6363636,0.7082601,-0.6363636,14800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13,0.1672,0.093,0.0418,0.0611,0.0475,0.076,0.1612,0.1936,0.2626,0.2172,0.4357426561498471,0.62249,0.6936472,-0.62249,14800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14,0.1672,0.093,0.0388,0.0538,0.0451,0.076,0.1612,0.1936,0.2028,0.2172,0.3334320164543402,0.5806703,0.6361436,-0.5806703,14800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15,0.1828,0.1068,0.0382,0.0581,0.0416,0.0863,0.1841,0.2354,0.2654,0.2564,0.45543343807034226,0.6408037,0.7289902,-0.6408037,14800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16,0.1828,0.1068,0.0382,0.0581,0.0416,0.0863,0.1841,0.2354,0.2654,0.2564,0.45543343807034226,0.6408037,0.7289902,-0.6408037,14800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17,0.1828,0.1068,0.0479,0.0657,0.049,0.0863,0.1841,0.2354,0.2552,0.2564,0.43321147908093827,0.59052664,0.6778435,-0.59052664,14800,"{""type"":""MultiPoint"",""coordinates"":[]}"
