system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.17575,0.11785,0.05055,0.0624,0.06235,0.1014,0.1651,0.1897,0.1539,0.20245,0.1992166146256061,0.42302358,0.4233526,-0.42302358,4600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.17575,0.11785,0.05055,0.0624,0.06235,0.1014,0.1651,0.1897,0.1539,0.20245,0.1992166146256061,0.42302358,0.4233526,-0.42302358,4600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.17575,0.11785,0.0614,0.0828,0.08205,0.1014,0.1651,0.1897,0.2142,0.20245,0.2651484737666071,0.44242424,0.44607595,-0.44242424,4600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.17575,0.11785,0.0614,0.0828,0.08205,0.1014,0.1651,0.1897,0.2142,0.20245,0.2651484737666071,0.44242424,0.44607595,-0.44242424,4600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.1711,0.11865,0.05505,0.07525,0.07455,0.0988,0.1538,0.17415,0.2127,0.1935,0.27693693661938906,0.4773398,0.48093992,-0.4773398,4600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.2358,0.16625,0.0628,0.0885,0.08355,0.1347,0.20745,0.2365,0.252,0.2606,0.3284137945624411,0.4801762,0.50201166,-0.4801762,4600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.2358,0.16625,0.0682,0.09485,0.0968,0.1347,0.20745,0.2365,0.2497,0.2606,0.28980287353756407,0.44942677,0.44126984,-0.44942677,4600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.2358,0.16625,0.0682,0.09485,0.0968,0.1347,0.20745,0.2365,0.2497,0.2606,0.28980287353756407,0.44942677,0.44126984,-0.44942677,4600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.2101,0.1494,0.07795,0.0983,0.0949,0.1225,0.20045,0.22825,0.2517,0.2513,0.3170303037300103,0.43828574,0.45239472,-0.43828574,4600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.2358,0.16625,0.0659,0.0904,0.0888,0.1347,0.20745,0.2365,0.2679,0.2606,0.34272263132756864,0.4953949,0.5021026,-0.4953949,4600,"{""type"":""MultiPoint"",""coordinates"":[]}"
