system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.1611,0.0822,0.0384,0.0552,0.0393,0.0816,0.2104,0.2618,0.272,0.2855,0.4769224830576634,0.6625917,0.74751043,-0.6625917,10400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.1661,0.0837,0.0363,0.0498,0.0334,0.0821,0.2246,0.2634,0.2406,0.2956,0.4432085678126003,0.6570248,0.75620437,-0.6570248,10400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.1661,0.0837,0.036,0.05,0.0348,0.0821,0.2246,0.2634,0.2357,0.2956,0.4276287654271343,0.6499825,0.7426987,-0.6499825,10400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.1661,0.0837,0.036,0.05,0.0348,0.0821,0.2246,0.2634,0.2357,0.2956,0.4276287654271343,0.6499825,0.7426987,-0.6499825,10400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.1661,0.0837,0.0396,0.0598,0.0398,0.0821,0.2246,0.2634,0.3241,0.2956,0.5614582341364548,0.6884605,0.7812586,-0.6884605,10400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.1661,0.0837,0.0396,0.0598,0.0398,0.0821,0.2246,0.2634,0.3241,0.2956,0.5614582341364548,0.6884605,0.7812586,-0.6884605,10400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.1661,0.0837,0.0388,0.0549,0.0369,0.0821,0.2246,0.2634,0.2849,0.2956,0.5101621248308033,0.67686874,0.77066505,-0.67686874,10400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.1753,0.0883,0.039,0.0534,0.0355,0.0891,0.232,0.2805,0.2719,0.3026,0.4956390414266325,0.67168766,0.7690306,-0.67168766,10400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.1753,0.0883,0.0379,0.0528,0.0372,0.0891,0.232,0.2805,0.2627,0.3026,0.469146577447278,0.66529316,0.7519173,-0.66529316,10400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.1802,0.0906,0.0406,0.0556,0.0389,0.0882,0.2392,0.3006,0.3143,0.3253,0.5538127525714347,0.6993782,0.77972823,-0.6993782,10400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10,0.1802,0.0906,0.0406,0.0556,0.0389,0.0882,0.2392,0.3006,0.3143,0.3253,0.5538127525714347,0.6993782,0.77972823,-0.6993782,10400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11,0.1802,0.0906,0.0405,0.059,0.0406,0.0882,0.2392,0.3006,0.3086,0.3253,0.5366654706071482,0.67899895,0.7674685,-0.67899895,10400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12,0.1802,0.0906,0.0372,0.0525,0.0368,0.0882,0.2392,0.3006,0.2734,0.3253,0.48675116322088735,0.6778153,0.7627337,-0.6778153,10400,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,0.1827,0.0919,0.0421,0.0631,0.0423,0.0966,0.2392,0.2878,0.2993,0.311,0.5192548354105468,0.651766,0.7523419,-0.651766,10401,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,0.1827,0.0919,0.0436,0.0672,0.0469,0.0966,0.2392,0.2878,0.312,0.311,0.5233338692899597,0.6455696,0.73864585,-0.6455696,10401,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,0.1755,0.0917,0.0446,0.067,0.0531,0.0919,0.2196,0.2541,0.2951,0.2876,0.47295184247964334,0.62993646,0.69500285,-0.62993646,10401,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3,0.1755,0.0917,0.0414,0.059,0.0436,0.0919,0.2196,0.2541,0.2553,0.2876,0.43870189750492317,0.6245625,0.70826364,-0.6245625,10401,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4,0.1686,0.0838,0.0384,0.0542,0.0342,0.0891,0.2276,0.2748,0.272,0.2967,0.49991593349344415,0.66768855,0.7766166,-0.66768855,10401,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5,0.1686,0.0838,0.0396,0.0592,0.0386,0.0891,0.2276,0.2748,0.2955,0.2967,0.5221120324179294,0.6661968,0.76893145,-0.6661968,10401,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6,0.1827,0.0919,0.0394,0.0574,0.0396,0.0966,0.2392,0.2878,0.2754,0.311,0.484188934109867,0.6550481,0.74857146,-0.6550481,10401,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7,0.1827,0.0919,0.039,0.0578,0.0397,0.0966,0.2392,0.2878,0.2756,0.311,0.4828870607805337,0.65326935,0.74817634,-0.65326935,10401,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8,0.1755,0.0917,0.0403,0.0576,0.0408,0.0919,0.2196,0.2541,0.2757,0.2876,0.48204391511614286,0.6543654,0.7421801,-0.6543654,10401,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9,0.1755,0.0917,0.0404,0.0592,0.0424,0.0919,0.2196,0.2541,0.2758,0.2876,0.4754726044693952,0.64656717,0.73350096,-0.64656717,10401,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_10,0.1686,0.0838,0.039,0.0586,0.0399,0.0891,0.2276,0.2748,0.2722,0.2967,0.47637599313452617,0.64570737,0.7443127,-0.64570737,10401,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_11,0.1685,0.0841,0.0386,0.0601,0.0395,0.0895,0.2267,0.27,0.2653,0.2937,0.4654518528231741,0.6306085,0.7408136,-0.6306085,10401,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_0,0.1929,0.1032,0.043,0.0576,0.0429,0.0901,0.2299,0.2729,0.2768,0.2935,0.4825864652233888,0.6555024,0.7316234,-0.6555024,10402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_1,0.1929,0.1032,0.0405,0.0565,0.0424,0.0901,0.2299,0.2729,0.2654,0.2935,0.4584515370007889,0.6489593,0.7244964,-0.6489593,10402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_2,0.1929,0.1032,0.0437,0.059,0.0452,0.0901,0.2299,0.2729,0.2742,0.2935,0.47016792287738374,0.64585835,0.7169693,-0.64585835,10402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3,0.1843,0.1062,0.0404,0.0597,0.0435,0.0868,0.227,0.2719,0.281,0.2986,0.47921709238486676,0.649545,0.7318952,-0.649545,10402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4,0.1843,0.1062,0.0379,0.0508,0.037,0.0868,0.227,0.2719,0.2484,0.2986,0.44555916690630926,0.6604278,0.7407148,-0.6604278,10402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_5,0.1607,0.0856,0.036,0.0512,0.0354,0.0757,0.1933,0.234,0.2252,0.2498,0.40638916795596935,0.62952244,0.7283193,-0.62952244,10402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_6,0.1607,0.0856,0.0386,0.0497,0.0352,0.0757,0.1933,0.234,0.2114,0.2498,0.38875651750121654,0.6193029,0.7145174,-0.6193029,10402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_7,0.1492,0.0817,0.0382,0.0483,0.0358,0.071,0.1725,0.195,0.195,0.2149,0.35431317199343,0.6029593,0.6897747,-0.6029593,10402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_8,0.1492,0.0817,0.0379,0.044,0.0335,0.071,0.1725,0.195,0.1849,0.2149,0.34357554556659176,0.61555266,0.6932234,-0.61555266,10402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_9,0.1862,0.1017,0.0407,0.0518,0.0412,0.0845,0.2166,0.2554,0.2404,0.2779,0.4211950761130586,0.6454483,0.7073864,-0.6454483,10402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_10,0.1862,0.1017,0.0398,0.0578,0.042,0.0845,0.2166,0.2554,0.2673,0.2779,0.4613778021753233,0.6444171,0.728419,-0.6444171,10402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_11,0.1874,0.1072,0.0372,0.0531,0.0373,0.0902,0.2108,0.2537,0.2099,0.2755,0.3736901410329169,0.5961977,0.6982201,-0.5961977,10402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_12,0.1874,0.1072,0.0427,0.0567,0.0429,0.0902,0.2108,0.2537,0.2529,0.2755,0.441157943433781,0.63372093,0.7099392,-0.63372093,10402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_13,0.1492,0.0817,0.0386,0.0486,0.0363,0.071,0.1725,0.195,0.1835,0.2149,0.33099480059809777,0.581215,0.6696997,-0.581215,10402,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_14,0.1862,0.1017,0.0403,0.0554,0.0419,0.0845,0.2166,0.2554,0.2702,0.2779,0.4680772727329039,0.65970516,0.73149633,-0.65970516,10402,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_0,0.1831,0.1057,0.0399,0.0536,0.04,0.0912,0.1903,0.2263,0.194,0.2687,0.3392817971499134,0.56704366,0.6581197,-0.56704366,10403,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_1,0.1704,0.0993,0.0469,0.0603,0.049,0.0928,0.189,0.2157,0.2221,0.2422,0.37166660963897263,0.5729462,0.6385098,-0.5729462,10403,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_2,0.1831,0.1057,0.0402,0.056,0.0422,0.0912,0.1903,0.2263,0.2064,0.2687,0.35445990497447505,0.5731707,0.6604988,-0.5731707,10403,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_3,0.1831,0.1057,0.0402,0.056,0.0422,0.0912,0.1903,0.2263,0.2064,0.2687,0.35445990497447505,0.5731707,0.6604988,-0.5731707,10403,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_4,0.1704,0.0993,0.0402,0.0539,0.0434,0.0928,0.189,0.2157,0.216,0.2422,0.36726530332638313,0.60059285,0.66538167,-0.60059285,10403,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_5,0.2034,0.1171,0.0601,0.0865,0.0816,0.1092,0.2208,0.2585,0.3065,0.2873,0.4179209581454934,0.55979645,0.57948977,-0.55979645,10403,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_6,0.2034,0.1171,0.0441,0.0644,0.0514,0.1092,0.2208,0.2585,0.2587,0.2873,0.4191774498708079,0.6013618,0.66849405,-0.6013618,10403,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_7,0.1729,0.1029,0.04,0.0542,0.0396,0.0993,0.1934,0.2268,0.1958,0.2397,0.3445385675333381,0.5664,0.6635514,-0.5664,10403,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_8,0.1729,0.1029,0.0496,0.0657,0.056,0.0993,0.1934,0.2268,0.2153,0.2397,0.3377003156765781,0.53238434,0.58717287,-0.53238434,10403,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_9,0.2034,0.1171,0.0526,0.0778,0.0668,0.1092,0.2208,0.2585,0.3072,0.2873,0.4575561773810797,0.59584415,0.6427808,-0.59584415,10403,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_10,0.2034,0.1171,0.0438,0.063,0.0518,0.1092,0.2208,0.2585,0.2518,0.2873,0.4051535489350889,0.59974587,0.6587615,-0.59974587,10403,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_11,0.1729,0.1029,0.0434,0.0624,0.0496,0.0993,0.1934,0.2268,0.2252,0.2397,0.36665830615443457,0.566064,0.6390102,-0.566064,10403,"{""type"":""MultiPoint"",""coordinates"":[]}"
3_12,0.1843,0.1058,0.0483,0.067,0.0572,0.1016,0.2162,0.2537,0.2728,0.2705,0.4299102725601144,0.60565037,0.6533333,-0.60565037,10403,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_0,0.1637,0.0929,0.0446,0.064,0.0556,0.0889,0.1721,0.2023,0.2286,0.2313,0.3522847542727797,0.5625427,0.60872626,-0.5625427,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_1,0.1771,0.098,0.0394,0.0567,0.0418,0.0918,0.1857,0.226,0.2369,0.248,0.4091176020761922,0.61376023,0.70003587,-0.61376023,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_2,0.1494,0.0765,0.0414,0.0592,0.0466,0.0896,0.1905,0.2293,0.2512,0.2437,0.4191592119494591,0.6185567,0.6870383,-0.6185567,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_3,0.1615,0.0785,0.0403,0.058,0.0404,0.0861,0.1882,0.2261,0.2313,0.2466,0.4074010854916357,0.59903216,0.7026132,-0.59903216,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_4,0.1615,0.0785,0.0429,0.062,0.0468,0.0861,0.1882,0.2261,0.2502,0.2466,0.42050859018750464,0.6028187,0.6848485,-0.6028187,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_5,0.1832,0.0936,0.0441,0.0672,0.0458,0.0938,0.2165,0.2672,0.284,0.286,0.48491512699376743,0.6173121,0.72225595,-0.6173121,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_6,0.1615,0.0785,0.0342,0.0496,0.0344,0.0861,0.1882,0.2261,0.2035,0.2466,0.366525060040632,0.60806006,0.71080285,-0.60806006,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_7,0.1832,0.0936,0.0398,0.0596,0.0386,0.0938,0.2165,0.2672,0.2895,0.286,0.513045955993953,0.65855056,0.7647059,-0.65855056,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_8,0.1832,0.0936,0.0416,0.0662,0.0429,0.0938,0.2165,0.2672,0.3168,0.286,0.5425051485012886,0.6543081,0.7614679,-0.6543081,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_9,0.1591,0.0785,0.0352,0.0533,0.0356,0.0801,0.1796,0.2142,0.2258,0.2378,0.4045431243589769,0.618058,0.7276205,-0.618058,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_10,0.1881,0.0916,0.0381,0.0565,0.0381,0.0848,0.2186,0.2845,0.2695,0.3068,0.47717241192643983,0.6533742,0.75227565,-0.6533742,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_11,0.1881,0.0916,0.0392,0.0603,0.0394,0.0848,0.2186,0.2845,0.2987,0.3068,0.5223189192173756,0.66406685,0.76693285,-0.66406685,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_12,0.2095,0.1065,0.0418,0.0659,0.0444,0.1014,0.252,0.3166,0.3268,0.3413,0.5516917890685473,0.6643748,0.76077586,-0.6643748,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_13,0.2095,0.1065,0.0462,0.0713,0.0534,0.1014,0.252,0.3166,0.3147,0.3413,0.5069455386525046,0.63056993,0.70986146,-0.63056993,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_14,0.2095,0.1065,0.0462,0.0713,0.0534,0.1014,0.252,0.3166,0.3147,0.3413,0.5069455386525046,0.63056993,0.70986146,-0.63056993,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_15,0.1591,0.0785,0.0374,0.054,0.0369,0.0801,0.1796,0.2142,0.2299,0.2378,0.41211138588750895,0.6195844,0.7233883,-0.6195844,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_16,0.1881,0.0916,0.0398,0.0562,0.0384,0.0848,0.2186,0.2845,0.273,0.3068,0.4867623802221524,0.65856624,0.75337183,-0.65856624,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_17,0.1881,0.0916,0.0393,0.0592,0.0382,0.0848,0.2186,0.2845,0.308,0.3068,0.5428789885644202,0.6775599,0.77931833,-0.6775599,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_18,0.2095,0.1065,0.0393,0.0634,0.0416,0.1014,0.252,0.3166,0.3342,0.3413,0.5674721559405326,0.68108654,0.77860564,-0.68108654,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_19,0.2095,0.1065,0.0408,0.0652,0.0434,0.1014,0.252,0.3166,0.342,0.3413,0.5758253751840963,0.6797643,0.77477944,-0.6797643,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_20,0.2095,0.1065,0.0408,0.0652,0.0434,0.1014,0.252,0.3166,0.342,0.3413,0.5758253751840963,0.6797643,0.77477944,-0.6797643,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_21,0.1863,0.101,0.043,0.0681,0.0474,0.0984,0.2205,0.2705,0.3371,0.2881,0.5575442618439278,0.6638697,0.75344604,-0.6638697,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_22,0.1863,0.101,0.0414,0.0626,0.0411,0.0984,0.2205,0.2705,0.2855,0.2881,0.5001637087629478,0.64033324,0.748316,-0.64033324,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_23,0.1844,0.1075,0.0432,0.0601,0.0442,0.0864,0.191,0.2383,0.259,0.2528,0.44742544043410376,0.6233156,0.7084433,-0.6233156,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_24,0.1657,0.0809,0.0378,0.0556,0.0372,0.0784,0.1917,0.2404,0.2878,0.2658,0.5103869847275665,0.6761794,0.7710769,-0.6761794,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_25,0.1934,0.0945,0.0376,0.0602,0.0372,0.0867,0.2345,0.2854,0.3009,0.3155,0.5307543846663958,0.66657436,0.77994674,-0.66657436,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
4_26,0.1934,0.0945,0.0374,0.0604,0.0378,0.0867,0.2345,0.2854,0.3155,0.3155,0.5502060446039009,0.6786379,0.78601754,-0.6786379,10404,"{""type"":""MultiPoint"",""coordinates"":[]}"
