system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.153675,0.0693875,0.0337625,0.05383,0.032366667,0.0774,0.216,0.27035,0.2934,0.30345,0.5286724097971408,0.6899461,0.80128926,-0.6899461,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.1814,0.0849,0.0368,0.0589,0.0358,0.095,0.26785,0.3304,0.34493333,0.3602,0.6020201547658196,0.7082955,0.81194186,-0.7082955,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.1814,0.0849,0.0368,0.0589,0.0358,0.095,0.26785,0.3304,0.34493333,0.3602,0.6020201547658196,0.7082955,0.81194186,-0.7082955,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.1814,0.0849,0.0389,0.059083335,0.037625,0.095,0.26785,0.3304,0.3596,0.3602,0.6222460658205542,0.717766,0.81056076,-0.717766,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.1925,0.08753333,0.0383,0.059283335,0.03855,0.10028333,0.2762,0.34865,0.3432,0.3742,0.5916682798015316,0.7054122,0.7980354,-0.7054122,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.16045,0.0736,0.033933334,0.049328573,0.03275,0.08424,0.23535,0.2942,0.2798,0.3161,0.5055041759245401,0.7002474,0.7904335,-0.7002474,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.16045,0.0736,0.033933334,0.049328573,0.03275,0.08424,0.23535,0.2942,0.2798,0.3161,0.5055041759245401,0.7002474,0.7904335,-0.7002474,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.16045,0.0736,0.036516666,0.0551,0.0364,0.08424,0.23535,0.2942,0.3294,0.3161,0.5749945999118826,0.713394,0.80098414,-0.713394,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.1765,0.0786,0.03778,0.0565,0.0364,0.093,0.2643,0.325,0.3316,0.3565,0.5826392599767989,0.7088379,0.8021739,-0.7088379,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.1765,0.0786,0.0378,0.0566,0.0354,0.093,0.2643,0.325,0.33333334,0.3565,0.5900916509944166,0.70969397,0.8079913,-0.70969397,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10,0.14973333,0.0677,0.0319,0.046325,0.02765,0.07553333,0.2169,0.2622,0.2018,0.29226667,0.38581683253319815,0.6265995,0.75898886,-0.6265995,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11,0.16045,0.0736,0.0337,0.04642,0.031,0.08424,0.23535,0.2942,0.2496,0.3161,0.4620196902278334,0.6863725,0.7790449,-0.6863725,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12,0.16045,0.0736,0.0337,0.04642,0.031,0.08424,0.23535,0.2942,0.2496,0.3161,0.4620196902278334,0.6863725,0.7790449,-0.6863725,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13,0.16045,0.0736,0.0357,0.05126,0.0349,0.08424,0.23535,0.2942,0.2996,0.3161,0.5331319413619824,0.70780367,0.79133034,-0.70780367,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14,0.1765,0.0786,0.038433332,0.05796667,0.0363,0.093,0.2643,0.325,0.3416,0.3565,0.6004405434521964,0.70985234,0.8078857,-0.70985234,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15,0.1765,0.0786,0.03665,0.054966666,0.0347,0.093,0.2643,0.325,0.3272,0.3565,0.5801154210354477,0.7123419,0.80823433,-0.7123419,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16,0.1745,0.07735,0.0355,0.051866665,0.0334,0.0939,0.2633,0.3315,0.30595,0.3504,0.5494516429483612,0.7100936,0.8031531,-0.7100936,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17,0.14973333,0.0677,0.0346,0.048475,0.030866666,0.07553333,0.2169,0.2622,0.2622,0.29226667,0.48685355418751153,0.68793756,0.78935397,-0.68793756,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18,0.14973333,0.0677,0.0319,0.046325,0.02765,0.07553333,0.2169,0.2622,0.2018,0.29226667,0.38581683253319815,0.6265995,0.75898886,-0.6265995,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19,0.15775,0.0726,0.03545,0.051325,0.03185,0.080683336,0.2305,0.2894,0.2878,0.325175,0.5275035837482914,0.69730926,0.80071956,-0.69730926,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20,0.15775,0.0726,0.03545,0.051325,0.03185,0.080683336,0.2305,0.2894,0.2878,0.325175,0.5275035837482914,0.69730926,0.80071956,-0.69730926,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21,0.15775,0.0726,0.0369,0.05142857,0.032975,0.080683336,0.2305,0.2894,0.2963,0.325175,0.5407528230289061,0.7042028,0.79971147,-0.7042028,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22,0.1638,0.0733,0.0377,0.055183332,0.0335,0.08623333,0.2476,0.30146667,0.3191,0.3362,0.5770396295367891,0.70512533,0.80998296,-0.70512533,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23,0.1638,0.0733,0.03765,0.05705,0.0364,0.08623333,0.2476,0.30146667,0.3308,0.3362,0.5809799982869237,0.7058141,0.8017429,-0.7058141,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24,0.1663,0.0745,0.035566665,0.05192,0.032966666,0.08475,0.24753334,0.3079,0.305,0.33765,0.5502069865058838,0.70906645,0.80491173,-0.70906645,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25,0.1663,0.0745,0.034966666,0.04963333,0.03255,0.08475,0.24753334,0.3079,0.29353333,0.33765,0.5319315042827548,0.71073335,0.80035776,-0.71073335,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26,0.1629,0.074433334,0.037,0.053575,0.03445,0.0829,0.2353,0.29413334,0.3074,0.3254,0.551815452753916,0.703165,0.79844964,-0.703165,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27,0.1629,0.074433334,0.0369,0.0538,0.0353,0.0829,0.2353,0.29413334,0.3024,0.3254,0.5396177402124633,0.6979225,0.7909387,-0.6979225,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28,0.1714,0.08076666,0.038475,0.061933335,0.03555,0.09036667,0.2509,0.3105,0.37373334,0.335025,0.6511184810621223,0.7156848,0.8262817,-0.7156848,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29,0.164425,0.0747,0.03748,0.058025,0.0348,0.085425,0.2487,0.3101,0.3412,0.3364,0.6036724624759241,0.7093118,0.8148936,-0.7093118,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30,0.164425,0.0747,0.035575,0.05108,0.0315,0.085425,0.2487,0.3101,0.28593335,0.3364,0.5265063989713912,0.69686663,0.80153316,-0.69686663,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31,0.15775,0.0726,0.03675,0.0519,0.034,0.080683336,0.2305,0.2894,0.31333333,0.325175,0.5623972249092872,0.71579814,0.80422264,-0.71579814,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_32,0.15775,0.0726,0.03675,0.0519,0.034,0.080683336,0.2305,0.2894,0.31333333,0.325175,0.5623972249092872,0.71579814,0.80422264,-0.71579814,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33,0.15775,0.0726,0.0364,0.0508,0.0327,0.080683336,0.2305,0.2894,0.2898,0.325175,0.5298845766987302,0.7017029,0.7972093,-0.7017029,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_34,0.1638,0.0733,0.035433333,0.04914,0.0322,0.08623333,0.2476,0.30146667,0.2832,0.3362,0.5183165944746088,0.70427877,0.7958148,-0.70427877,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_35,0.1638,0.0733,0.037575,0.0529,0.0344,0.08623333,0.2476,0.30146667,0.3174,0.3362,0.5696514701260496,0.71428573,0.80443436,-0.71428573,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_36,0.1663,0.0745,0.03658,0.0511125,0.03425,0.08475,0.24753334,0.3079,0.3108,0.33765,0.5566850367120174,0.71754223,0.801478,-0.71754223,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_37,0.1663,0.0745,0.0356,0.0511,0.033,0.08475,0.24753334,0.3079,0.3055,0.33765,0.5509502618975475,0.71340436,0.8050222,-0.71340436,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_38,0.1629,0.074433334,0.035266668,0.05048,0.0335,0.0829,0.2353,0.29413334,0.28,0.3254,0.5065762444034442,0.694505,0.7862839,-0.694505,20200,"{""type"":""MultiPoint"",""coordinates"":[]}"
