system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.1967,0.1223,0.052,0.0686,0.0659,0.1099,0.1719,0.1983,0.1747,0.2231,0.23048896309262903,0.43608716,0.45220286,-0.43608716,6400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.2292,0.15,0.07005,0.0922,0.1064,0.13235,0.19005,0.2161,0.22333333,0.24105,0.21875370199031488,0.4155926,0.35463,-0.4155926,6400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.2292,0.15,0.0694,0.09143333,0.1069,0.13235,0.19005,0.2161,0.224,0.24105,0.2176741879267523,0.42026845,0.35388336,-0.42026845,6400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.1967,0.1223,0.06285,0.0867,0.094,0.1099,0.1719,0.1983,0.1949,0.2231,0.1959185441379449,0.38423297,0.34925583,-0.38423297,6400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.1967,0.1223,0.05065,0.0691,0.0662,0.1099,0.1719,0.1983,0.1874,0.2231,0.25150966829283894,0.46120858,0.47791797,-0.46120858,6400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.2777,0.1887,0.0701,0.094,0.1089,0.1546,0.19686666,0.2206,0.2312,0.24473333,0.225006423956558,0.42189422,0.3596001,-0.42189422,6400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.2777,0.1887,0.06973334,0.09405,0.108,0.1546,0.19686666,0.2206,0.22928,0.24473333,0.22388278879061163,0.41824144,0.3595825,-0.41824144,6400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.246,0.1623,0.0702,0.094025,0.10606667,0.14245,0.18895,0.21525,0.2244,0.23865,0.22171426003159517,0.40943706,0.3580795,-0.40943706,6400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.246,0.1623,0.0624,0.0893,0.095,0.14245,0.18895,0.21525,0.2156,0.23865,0.22882513589746437,0.4142342,0.38828075,-0.4142342,6400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.2777,0.1887,0.07,0.0951,0.1102,0.1546,0.19686666,0.2206,0.229,0.24473333,0.21755053821343773,0.41314408,0.35023585,-0.41314408,6400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10,0.246,0.1623,0.0714,0.0941,0.108,0.14245,0.18895,0.21525,0.2291,0.23865,0.2256633875356219,0.41769803,0.3592406,-0.41769803,6400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11,0.246,0.1623,0.0712,0.0945,0.105,0.14245,0.18895,0.21525,0.2312,0.23865,0.23771850342108355,0.41971138,0.3753718,-0.41971138,6400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12,0.2025,0.11415,0.056,0.07905,0.07745,0.10765,0.2058,0.24485,0.2502,0.2706,0.3335199728050641,0.51981777,0.52723944,-0.51981777,6400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13,0.2644,0.1777,0.071,0.0968,0.1108,0.15115,0.19483334,0.2202,0.2281,0.24353333,0.21556161078631153,0.40412435,0.34611982,-0.40412435,6400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14,0.2644,0.1777,0.0706,0.0942,0.1041,0.15115,0.19483334,0.2202,0.22026667,0.24353333,0.22078763312713912,0.4008904,0.35813382,-0.4008904,6400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15,0.2017,0.121,0.05645,0.08076666,0.0803,0.11295,0.1897,0.2209,0.2246,0.2392,0.28117144029082797,0.47101846,0.4732699,-0.47101846,6400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16,0.2644,0.1777,0.07025,0.09385,0.1086,0.15115,0.19483334,0.2202,0.2312,0.24353333,0.2260449438218917,0.42255035,0.36080047,-0.42255035,6400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17,0.2644,0.1777,0.0691,0.09265,0.1047,0.15115,0.19483334,0.2202,0.21933334,0.24353333,0.21559236850658214,0.40605804,0.3537702,-0.40605804,6400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18,0.2017,0.121,0.0602,0.08465,0.0861,0.11295,0.1897,0.2209,0.2093,0.2392,0.24168236051910424,0.4240517,0.41706163,-0.4240517,6400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19,0.20655,0.1267,0.0655,0.0882,0.0924,0.1153,0.1805,0.20964,0.217,0.22776,0.2433308464405191,0.42201832,0.4027149,-0.42201832,6400,"{""type"":""MultiPoint"",""coordinates"":[]}"
