system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.19846667,0.13533333,0.057933334,0.07108,0.08473333,0.11638462,0.1489,0.16895,0.168725,0.18835,0.1689803261962146,0.40718502,0.33138254,-0.40718502,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.18416667,0.1231,0.057666667,0.071216665,0.0845,0.11245,0.14905,0.16445,0.16926667,0.1872,0.1703829849314319,0.4077206,0.3340339,-0.4077206,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.19846667,0.13533333,0.0561,0.07145,0.08313333,0.11638462,0.1489,0.16895,0.1596,0.18835,0.15445940297064698,0.38151914,0.31502336,-0.38151914,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.19846667,0.13533333,0.0561,0.07145,0.08313333,0.11638462,0.1489,0.16895,0.1596,0.18835,0.15445940297064698,0.38151914,0.31502336,-0.38151914,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.18416667,0.1231,0.059514284,0.07145,0.082675,0.11245,0.14905,0.16445,0.1633,0.1872,0.16616954581804746,0.39126727,0.32777718,-0.39126727,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.18416667,0.1231,0.0594,0.07296,0.08873333,0.11245,0.14905,0.16445,0.17492,0.1872,0.17075863408787237,0.41132808,0.3268939,-0.41132808,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.20815,0.1393,0.0617,0.07545,0.09068,0.12028,0.15717143,0.1765,0.1805,0.1968,0.17795581986360567,0.4104317,0.3312191,-0.4104317,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.20815,0.1393,0.05972,0.075485714,0.08881429,0.12028,0.15717143,0.1765,0.17426667,0.1968,0.16964902591817732,0.39551556,0.324814,-0.39551556,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.20815,0.1393,0.05972,0.075485714,0.08881429,0.12028,0.15717143,0.1765,0.17426667,0.1968,0.16964902591817732,0.39551556,0.324814,-0.39551556,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.2171,0.149475,0.0601,0.073457144,0.086833335,0.1222,0.1537,0.16916,0.17265,0.19236666,0.1726137636072286,0.40304744,0.3307213,-0.40304744,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10,0.20815,0.1393,0.061575,0.076966666,0.09066667,0.12028,0.15717143,0.1765,0.182525,0.1968,0.1815794645588929,0.40678892,0.33624133,-0.40678892,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11,0.20815,0.1393,0.063766666,0.07723636,0.0927125,0.12028,0.15717143,0.1765,0.1844,0.1968,0.18157020666981188,0.40959,0.33086744,-0.40959,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12,0.20815,0.1393,0.063766666,0.07723636,0.0927125,0.12028,0.15717143,0.1765,0.1844,0.1968,0.18157020666981188,0.40959,0.33086744,-0.40959,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13,0.2241,0.14785,0.06325,0.07702,0.09306667,0.12627143,0.1655,0.18645,0.1897,0.2102,0.18966679248133683,0.42246553,0.3417423,-0.42246553,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14,0.2241,0.14785,0.06195,0.07688333,0.09443333,0.12627143,0.1655,0.18645,0.1886,0.2102,0.18241224626690739,0.42080483,0.33270523,-0.42080483,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15,0.2241,0.14785,0.06195,0.07688333,0.09443333,0.12627143,0.1655,0.18645,0.1886,0.2102,0.18241224626690739,0.42080483,0.33270523,-0.42080483,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16,0.2446,0.16695,0.06625,0.0812,0.1007,0.12955,0.16704,0.18481667,0.1944625,0.21185,0.18006489896845956,0.41087377,0.317664,-0.41087377,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17,0.2446,0.16695,0.0655,0.0808375,0.10015,0.12955,0.16704,0.18481667,0.1924,0.21185,0.17712453082420765,0.4082986,0.3153307,-0.4082986,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18,0.2241,0.14785,0.0633,0.08115,0.092842855,0.12627143,0.1655,0.18645,0.19965,0.2102,0.2082892369074698,0.42200854,0.36516157,-0.42200854,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19,0.2241,0.14785,0.0606,0.077025,0.0929,0.12627143,0.1655,0.18645,0.1924,0.2102,0.19204044250887015,0.4282268,0.3487557,-0.4282268,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20,0.2446,0.16695,0.0633,0.08098,0.098675,0.12955,0.16704,0.18481667,0.1963875,0.21185,0.18595081057978452,0.41608155,0.33115867,-0.41608155,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21,0.2446,0.16695,0.06525,0.08116667,0.100525,0.12955,0.16704,0.18481667,0.19808,0.21185,0.1859104192243775,0.41867405,0.3267025,-0.41867405,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22,0.2548,0.1708,0.0649,0.0838,0.0984125,0.12795,0.1668,0.192175,0.1977,0.20776,0.1907284283601386,0.40461808,0.3353033,-0.40461808,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23,0.2548,0.1708,0.065866664,0.0851,0.09686667,0.12795,0.1668,0.192175,0.1976,0.20776,0.19600976302068518,0.39794835,0.3420874,-0.39794835,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24,0.2176,0.140125,0.06325714,0.077036366,0.0911625,0.12993333,0.1749,0.19455,0.20625,0.216,0.2249918174767208,0.45612374,0.38696253,-0.45612374,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25,0.23688,0.1516,0.06616,0.0792,0.09657143,0.12935,0.1726,0.19063333,0.2003375,0.21394286,0.20210503910054675,0.43334973,0.34948787,-0.43334973,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26,0.23688,0.1516,0.0656,0.08104,0.0988,0.12935,0.1726,0.19063333,0.19622,0.21394286,0.18777657825153535,0.41542232,0.3302149,-0.41542232,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27,0.250475,0.1662,0.065325,0.08105,0.09502857,0.13578,0.17887142,0.20188,0.1992,0.226,0.2035498460100356,0.42158788,0.35404932,-0.42158788,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28,0.250475,0.1662,0.065225,0.08575,0.09906667,0.13578,0.17887142,0.20188,0.2026,0.226,0.1979131817474111,0.4052367,0.3432044,-0.4052367,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29,0.26055,0.1879,0.06745,0.0917,0.10453334,0.15944,0.2101,0.23328,0.219275,0.2569375,0.2139744519559183,0.41024196,0.35435054,-0.41024196,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30,0.26055,0.1879,0.0826,0.11406667,0.11993334,0.15944,0.2101,0.23328,0.23916666,0.2569375,0.22257203307283302,0.35415682,0.33203375,-0.35415682,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31,0.23688,0.1516,0.063375,0.08493333,0.094455555,0.12935,0.1726,0.19063333,0.20405,0.21394286,0.21149540527926564,0.41219217,0.36714375,-0.41219217,16200,"{""type"":""MultiPoint"",""coordinates"":[]}"
