system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.1753,0.116566665,0.04225,0.05475,0.0478,0.093,0.17623334,0.21215,0.2456,0.22795,0.40682009512586703,0.6354253,0.67416495,-0.6354253,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.1634,0.0964,0.034,0.0496,0.0331,0.0768,0.18386,0.2337,0.2781,0.25065,0.5013505983923974,0.6972841,0.7872751,-0.6972841,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.1634,0.0964,0.03495,0.05195,0.036,0.0768,0.18386,0.2337,0.2967,0.25065,0.5211602722780526,0.7019934,0.7835888,-0.7019934,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.1596,0.0973,0.03495,0.05115,0.03635,0.0798,0.17438333,0.20843333,0.279,0.2347,0.49120429332493193,0.69014084,0.7694625,-0.69014084,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.1596,0.0973,0.0332,0.04415,0.0328,0.0798,0.17438333,0.20843333,0.23123333,0.2347,0.4207542797829499,0.67935604,0.7515465,-0.67935604,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.1663,0.1035,0.0354,0.0511,0.0393,0.0942,0.18613334,0.2179,0.238,0.23903333,0.41111480394338706,0.6464891,0.7165525,-0.6464891,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.1636,0.0955,0.0344,0.0471,0.0403,0.0756,0.1701,0.2078,0.1927,0.22103333,0.32384190207313973,0.60717267,0.65407723,-0.60717267,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.1636,0.0955,0.0325,0.046566665,0.0344,0.0756,0.1701,0.2078,0.2416,0.22103333,0.4301432462797428,0.6768074,0.7507246,-0.6768074,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.17338,0.08803333,0.033,0.0481,0.0312,0.07445,0.20085,0.26025,0.253,0.2803,0.4649115334123671,0.6805048,0.78043634,-0.6805048,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.17338,0.08803333,0.033025,0.0509,0.03455,0.07445,0.20085,0.26025,0.3067,0.2803,0.5372883738150471,0.7153244,0.79750913,-0.7153244,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10,0.17437142,0.089525,0.03345,0.054,0.036,0.0782,0.20533334,0.267,0.3118,0.2902,0.5399690779242103,0.7047567,0.7929845,-0.7047567,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11,0.17437142,0.089525,0.031,0.04516,0.03055,0.0782,0.20533334,0.267,0.26403335,0.2902,0.48048431621089405,0.707885,0.7925884,-0.707885,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12,0.16778333,0.0869,0.02965,0.04425,0.0306,0.07936,0.2031,0.2546,0.2175,0.272,0.39640289652576854,0.6618911,0.7533253,-0.6618911,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13,0.1636,0.0955,0.0298,0.0405,0.028425,0.0756,0.1701,0.2078,0.1808,0.22103333,0.3377554718598643,0.63398105,0.7282829,-0.63398105,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14,0.17338,0.08803333,0.0303,0.0457,0.031033333,0.07445,0.20085,0.26025,0.237,0.2803,0.43055033716443153,0.6766891,0.7684368,-0.6766891,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15,0.17338,0.08803333,0.03,0.0474,0.0319,0.07445,0.20085,0.26025,0.262275,0.2803,0.46874683669726086,0.69387263,0.7831223,-0.69387263,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16,0.17437142,0.089525,0.0313,0.0501,0.03345,0.0782,0.20533334,0.267,0.2818,0.2902,0.49759567777830427,0.6981018,0.7877875,-0.6981018,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17,0.17437142,0.089525,0.0316,0.049,0.031375,0.0782,0.20533334,0.267,0.2788,0.2902,0.5028759192355496,0.7010372,0.79769486,-0.7010372,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18,0.16778333,0.0869,0.03265,0.048575,0.032966666,0.07936,0.2031,0.2546,0.2634,0.272,0.4736261431836019,0.68859684,0.7775278,-0.68859684,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19,0.16778333,0.0869,0.03085,0.0491,0.031975,0.07936,0.2031,0.2546,0.284,0.272,0.5062878041302232,0.70519364,0.7976106,-0.70519364,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20,0.1647,0.09015,0.0321,0.05015,0.030475,0.0778,0.166525,0.2052,0.2351,0.22315,0.4345586994610354,0.6483786,0.770498,-0.6483786,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21,0.1682,0.0886,0.03155,0.0505,0.0316,0.0736,0.19373333,0.23695,0.2536,0.266,0.4599797073678719,0.6678724,0.77840114,-0.6678724,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22,0.1682,0.0886,0.0299,0.046,0.0301,0.0736,0.19373333,0.23695,0.2288,0.266,0.419145255926171,0.6652111,0.7674778,-0.6652111,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23,0.17706667,0.0916,0.02956,0.0456,0.03055,0.07805,0.20455,0.2591,0.2369,0.2818,0.4304338807845063,0.67716813,0.77154607,-0.67716813,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24,0.17706667,0.0916,0.03145,0.0492,0.0317,0.07805,0.20455,0.2591,0.27685,0.2818,0.49779679414254097,0.69820577,0.79452276,-0.69820577,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25,0.1735,0.09355,0.0339,0.051933333,0.0339,0.07995,0.19868,0.2505,0.294,0.2778,0.5230664033003444,0.69974947,0.79322964,-0.69974947,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26,0.1735,0.09355,0.0339,0.051933333,0.0339,0.07995,0.19868,0.2505,0.294,0.2778,0.5230664033003444,0.69974947,0.79322964,-0.69974947,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27,0.1647,0.09015,0.0324,0.05,0.03204,0.0778,0.166525,0.2052,0.24246667,0.22315,0.44143974177758794,0.6580807,0.76656306,-0.6580807,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_28,0.1682,0.0886,0.0322,0.052,0.03305,0.0736,0.19373333,0.23695,0.28045,0.266,0.4998989482059325,0.687171,0.7891547,-0.687171,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_29,0.1682,0.0886,0.0325,0.050475,0.03155,0.0736,0.19373333,0.23695,0.2677,0.266,0.4866061912473054,0.68272173,0.7891395,-0.68272173,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_30,0.17706667,0.0916,0.03202,0.049566668,0.0305,0.07805,0.20455,0.2591,0.2678,0.2818,0.4900260195977346,0.68763787,0.7955079,-0.68763787,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_31,0.17706667,0.0916,0.03255,0.05015,0.032525,0.07805,0.20455,0.2591,0.27355,0.2818,0.49205847782328144,0.6901452,0.7874704,-0.6901452,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_32,0.1735,0.09355,0.03235,0.04955,0.0344,0.07995,0.19868,0.2505,0.2398,0.2778,0.4266456239314881,0.6575082,0.7490882,-0.6575082,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_33,0.1477,0.0811,0.0305,0.04025,0.0272,0.06995,0.1475,0.171,0.15666667,0.18995,0.2966379993067792,0.5911976,0.70413345,-0.5911976,13000,"{""type"":""MultiPoint"",""coordinates"":[]}"
