system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.2046,0.1275,0.035,0.0471,0.0454,0.1047,0.1732,0.1991,0.1692,0.2253,0.26248834095278306,0.5644938,0.57688725,-0.5644938,6200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.2046,0.1275,0.0367,0.0532,0.0463,0.1047,0.1732,0.1991,0.2046,0.2253,0.3278383011042186,0.587277,0.63092864,-0.587277,6200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.2438,0.1623,0.0486,0.0676,0.0669,0.1285,0.2032,0.2336,0.2458,0.2701,0.3486785732204461,0.56860244,0.5721139,-0.56860244,6200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.2438,0.1623,0.056,0.0778,0.0835,0.1285,0.2032,0.2336,0.2636,0.2701,0.3348579475375993,0.5442296,0.51887065,-0.5442296,6200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.2046,0.1275,0.0472,0.0625,0.0712,0.1047,0.1732,0.1991,0.1964,0.2253,0.24653435248662792,0.51718813,0.4678625,-0.51718813,6200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.2046,0.1275,0.0462,0.0618,0.0652,0.1047,0.1732,0.1991,0.1908,0.2253,0.25414810771822044,0.51068884,0.490625,-0.51068884,6200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.2438,0.1623,0.0527,0.0738,0.0764,0.1285,0.2032,0.2336,0.2246,0.2701,0.2877111409575665,0.505362,0.49235883,-0.505362,6200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.2475,0.1726,0.0573,0.0794,0.0847,0.1388,0.1991,0.2249,0.2382,0.2547,0.2914593671993556,0.49999997,0.47537935,-0.49999997,6200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.2475,0.1726,0.0572,0.0784,0.0852,0.1388,0.1991,0.2249,0.2382,0.2547,0.28968494352689467,0.50473785,0.47309834,-0.50473785,6200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.2527,0.1804,0.0588,0.0818,0.0872,0.1475,0.2056,0.2367,0.25,0.2694,0.3055096815609577,0.5069319,0.48279953,-0.5069319,6200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10,0.2634,0.1819,0.0613,0.0853,0.0955,0.1486,0.1916,0.2178,0.2458,0.2492,0.27647989759518216,0.48474783,0.44037503,-0.48474783,6200,"{""type"":""MultiPoint"",""coordinates"":[]}"
