system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.2564,0.1684,0.0574,0.0816,0.089,0.1372,0.1936,0.2195,0.2408,0.2527,0.2823030404037105,0.4937965,0.46027893,-0.4937965,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.2564,0.1684,0.0536,0.0738,0.0806,0.1372,0.1936,0.2195,0.2381,0.2527,0.298363270577074,0.5267714,0.49419516,-0.5267714,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.2564,0.1684,0.0539,0.0718,0.0839,0.1372,0.1936,0.2195,0.226,0.2527,0.2680828602348355,0.5177972,0.45853502,-0.5177972,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.2645,0.1739,0.0561,0.0739,0.0872,0.1354,0.1876,0.2104,0.2264,0.2484,0.261880575054684,0.5078255,0.44387755,-0.5078255,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.262,0.1727,0.0534,0.0726,0.0838,0.1365,0.1868,0.2134,0.2294,0.2453,0.27333481404085863,0.5192053,0.46487865,-0.5192053,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.262,0.1727,0.052,0.0722,0.0844,0.1365,0.1868,0.2134,0.2226,0.2453,0.25802838326265715,0.51017636,0.45016286,-0.51017636,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.2702,0.1781,0.054,0.0719,0.0856,0.1365,0.1875,0.2145,0.228,0.2465,0.2663474400050413,0.5205068,0.45408162,-0.5205068,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.2702,0.1781,0.0544,0.0734,0.0877,0.1365,0.1875,0.2145,0.2314,0.2465,0.2661899743332164,0.5183727,0.45032904,-0.5183727,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.2759,0.184,0.0544,0.0746,0.0882,0.138,0.1886,0.2162,0.2298,0.251,0.26202812089814365,0.50985545,0.445283,-0.50985545,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.262,0.1727,0.0536,0.0745,0.0855,0.1365,0.1868,0.2134,0.2274,0.2453,0.2650552897476122,0.5064591,0.45349953,-0.5064591,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10,0.262,0.1727,0.0547,0.0732,0.0865,0.1365,0.1868,0.2134,0.221,0.2453,0.2528670899576061,0.5023793,0.4373984,-0.5023793,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11,0.2702,0.1781,0.0529,0.072,0.0872,0.1365,0.1875,0.2145,0.2274,0.2465,0.25889131739544347,0.5190381,0.44564527,-0.5190381,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12,0.2702,0.1781,0.0554,0.0714,0.0876,0.1365,0.1875,0.2145,0.23,0.2465,0.2656518219126783,0.526211,0.44836274,-0.526211,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13,0.2759,0.184,0.0548,0.073,0.088,0.138,0.1886,0.2162,0.2294,0.251,0.2625519820527664,0.51719576,0.44549462,-0.51719576,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14,0.2759,0.184,0.0535,0.0756,0.0888,0.138,0.1886,0.2162,0.2288,0.251,0.257286731643104,0.50328517,0.44080606,-0.50328517,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15,0.2759,0.184,0.0535,0.0756,0.0888,0.138,0.1886,0.2162,0.2288,0.251,0.257286731643104,0.50328517,0.44080606,-0.50328517,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16,0.2749,0.1846,0.0556,0.0788,0.0874,0.1354,0.1843,0.21,0.2207,0.2424,0.25092237084966285,0.47378963,0.43265176,-0.47378963,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17,0.2749,0.1846,0.055,0.0749,0.0866,0.1354,0.1843,0.21,0.2188,0.2424,0.2492646442915129,0.48995572,0.43287492,-0.48995572,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18,0.2693,0.1782,0.0538,0.0728,0.0853,0.1353,0.1794,0.2065,0.2203,0.2376,0.254026808665336,0.5032412,0.44175395,-0.5032412,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19,0.2693,0.1782,0.053,0.0706,0.0855,0.1353,0.1794,0.2065,0.2238,0.2376,0.2581572455581668,0.52038044,0.4471387,-0.52038044,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20,0.2736,0.1814,0.0506,0.0717,0.0872,0.135,0.1838,0.2101,0.2271,0.246,0.25514297887206294,0.5200803,0.44511613,-0.5200803,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21,0.2736,0.1814,0.0506,0.0717,0.0872,0.135,0.1838,0.2101,0.2271,0.246,0.25514297887206294,0.5200803,0.44511613,-0.5200803,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22,0.2736,0.1814,0.0531,0.0736,0.0884,0.135,0.1838,0.2101,0.23,0.246,0.2598832846015137,0.5151515,0.44472364,-0.5151515,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23,0.2837,0.1895,0.0525,0.075,0.0888,0.1388,0.1857,0.2095,0.2302,0.2438,0.25817052240063726,0.508519,0.4432602,-0.508519,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24,0.2837,0.1895,0.0548,0.0766,0.091,0.1388,0.1857,0.2095,0.2211,0.2438,0.23984220416294422,0.48538798,0.41685358,-0.48538798,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25,0.2693,0.1782,0.0494,0.0708,0.0812,0.1353,0.1794,0.2065,0.2216,0.2376,0.2622730179766036,0.5157319,0.46367237,-0.5157319,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26,0.2736,0.1814,0.05,0.0718,0.0844,0.135,0.1838,0.2101,0.2238,0.246,0.25715762741794884,0.5142084,0.4523037,-0.5142084,4000,"{""type"":""MultiPoint"",""coordinates"":[]}"
