system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.1868,0.1075,0.0359,0.048125,0.04145,0.0848,0.2135,0.2576,0.25745,0.28456667,0.4365753290845097,0.6850201,0.7226497,-0.6850201,15200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.1868,0.1075,0.0365,0.0492,0.0394,0.0848,0.2135,0.2576,0.2626,0.28456667,0.4554172675511985,0.6844131,0.73907286,-0.6844131,15200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.1905,0.1049,0.0358,0.0478,0.0414,0.0879,0.2234,0.2664,0.2526,0.2899,0.4283975847890147,0.6817577,0.71836734,-0.6817577,15200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.1803,0.10135,0.0349,0.0459,0.03874,0.0831,0.2229,0.2702,0.25745,0.292,0.4452057713011945,0.6973793,0.7384111,-0.6973793,15200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.1803,0.10135,0.0352,0.0485,0.0396,0.0831,0.2229,0.2702,0.2578,0.292,0.4429917385562375,0.683317,0.733692,-0.683317,15200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.1791,0.0992,0.035866667,0.0492,0.0398,0.0827,0.2169,0.25793332,0.2668,0.28595,0.4589195979269365,0.6886076,0.7403783,-0.6886076,15200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.1791,0.0992,0.0339,0.04855,0.04025,0.0827,0.2169,0.25793332,0.26695,0.28595,0.45188169796877314,0.6922346,0.73795575,-0.6922346,15200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.18106666,0.0966,0.0328,0.0457,0.0354,0.0809,0.21455,0.2524,0.2435,0.2822,0.42999420726436816,0.6839557,0.74614555,-0.6839557,15200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.18106666,0.0966,0.034425,0.0487,0.0397,0.0809,0.21455,0.2524,0.2544,0.2822,0.4348222562249429,0.6786539,0.7300238,-0.6786539,15200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.1905,0.1049,0.0382,0.053475,0.0447,0.0879,0.2234,0.2664,0.2779,0.2899,0.46284535833762175,0.6772539,0.7228766,-0.6772539,15200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10,0.1803,0.10135,0.03685,0.0521,0.0427,0.0831,0.2229,0.2702,0.2739857,0.292,0.4611655357225453,0.6804521,0.730332,-0.6804521,15200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11,0.1833,0.0983,0.0318,0.0453,0.0355,0.0814,0.2182,0.2615,0.2428,0.2896,0.4257372829412447,0.68552583,0.7448796,-0.68552583,15200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12,0.1866,0.09985,0.0336,0.0461,0.03745,0.08358,0.2153,0.26045,0.24082,0.2789,0.41896714065581087,0.67865604,0.730837,-0.67865604,15200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13,0.1866,0.09985,0.0339,0.04745,0.0378,0.08358,0.2153,0.26045,0.2479,0.2789,0.43037403670095176,0.6786863,0.7353868,-0.6786863,15200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14,0.1828,0.09795,0.033966668,0.0469,0.0369,0.0851,0.2076,0.24663334,0.2242,0.2694,0.3932065331479346,0.6540022,0.71734965,-0.6540022,15200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15,0.1828,0.09795,0.0358,0.051,0.041766666,0.0851,0.2076,0.24663334,0.25736666,0.2694,0.4348644422292372,0.6692249,0.72074884,-0.6692249,15200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16,0.1925,0.1015,0.035,0.0508,0.0418,0.0946,0.2328,0.2716,0.2711,0.3094,0.45517709324874067,0.68437403,0.732822,-0.68437403,15200,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17,0.1833,0.0983,0.0344,0.05035,0.03995,0.0814,0.2182,0.2615,0.27405,0.2896,0.46605614801541123,0.68958074,0.7455414,-0.68958074,15200,"{""type"":""MultiPoint"",""coordinates"":[]}"
