system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.2063,0.1131,0.045133334,0.06295,0.05435,0.09975,0.21815,0.26526666,0.2682,0.29535,0.4257246556170042,0.61980975,0.662998,-0.61980975,19800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.2063,0.1131,0.045133334,0.06295,0.05435,0.09975,0.21815,0.26526666,0.2682,0.29535,0.4257246556170042,0.61980975,0.662998,-0.61980975,19800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.2063,0.1131,0.047933333,0.066933334,0.0628,0.09975,0.21815,0.26526666,0.2741,0.29535,0.4090522079416895,0.60746753,0.6271891,-0.60746753,19800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.2063,0.1131,0.04265,0.05905,0.04825,0.09975,0.21815,0.26526666,0.28245,0.29535,0.4676237231960443,0.6541728,0.70819473,-0.6541728,19800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.2063,0.1131,0.04265,0.05905,0.04825,0.09975,0.21815,0.26526666,0.28245,0.29535,0.4676237231960443,0.6541728,0.70819473,-0.6541728,19800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.2063,0.1131,0.044025,0.06125,0.05294,0.09975,0.21815,0.26526666,0.2834,0.29535,0.4533570966433365,0.64456695,0.6851995,-0.64456695,19800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.20925,0.116333336,0.0432,0.059,0.052175,0.099625,0.2189,0.26065,0.2606,0.291025,0.4169667532871316,0.6307885,0.6663736,-0.6307885,19800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.20925,0.116333336,0.04365,0.0588,0.05115,0.099625,0.2189,0.26065,0.2506,0.291025,0.4053449993853593,0.6199095,0.66097766,-0.6199095,19800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.19937,0.110625,0.046725,0.0618,0.05235,0.10015,0.2239,0.2674,0.2758,0.30055,0.45069938401504617,0.6338863,0.6809386,-0.6338863,19800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.179575,0.09505,0.0391,0.053375,0.04095,0.0864,0.20075,0.24485,0.2514,0.2718,0.437035329915325,0.6497416,0.7198563,-0.6497416,19800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10,0.191825,0.10175,0.042,0.05885,0.045725,0.09115,0.214175,0.2588,0.27165,0.28331667,0.4588241063538012,0.6438729,0.71185505,-0.6438729,19800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11,0.191825,0.10175,0.04255,0.05865,0.0465,0.09115,0.214175,0.2588,0.28025,0.28331667,0.47122267901743264,0.65388024,0.71537876,-0.65388024,19800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12,0.18465,0.1002,0.04,0.0553,0.044633333,0.0869,0.198125,0.24291667,0.2613,0.2703,0.4407018649992561,0.6506633,0.7082153,-0.6506633,19800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13,0.18465,0.1002,0.0395,0.054825,0.043,0.0869,0.198125,0.24291667,0.23925,0.2703,0.4085137446423459,0.62713593,0.6953056,-0.62713593,19800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14,0.17265,0.0904,0.039675,0.0547625,0.042775,0.082625,0.19485,0.23573333,0.24172,0.25935,0.4141900418317114,0.63058525,0.6992917,-0.63058525,19800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15,0.179575,0.09505,0.0403,0.0552,0.04245,0.0864,0.20075,0.24485,0.2462,0.2718,0.4249572382962214,0.6337094,0.7058722,-0.6337094,19800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16,0.191825,0.10175,0.042333335,0.057,0.04515,0.09115,0.214175,0.2588,0.24815,0.28331667,0.42237111529545757,0.6264132,0.6921241,-0.6264132,19800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17,0.191825,0.10175,0.040166665,0.055625,0.044725,0.09115,0.214175,0.2588,0.24446666,0.28331667,0.41215573330387456,0.62928,0.69068956,-0.62928,19800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18,0.18465,0.1002,0.040625,0.053966668,0.044925,0.0869,0.198125,0.24291667,0.24115,0.2703,0.4067640317293705,0.63426894,0.68592155,-0.63426894,19800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19,0.18465,0.1002,0.039075,0.053316668,0.043133333,0.0869,0.198125,0.24291667,0.2269,0.2703,0.38521063971357195,0.6194611,0.6805333,-0.6194611,19800,"{""type"":""MultiPoint"",""coordinates"":[]}"
