system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.2014,0.1223,0.04,0.0594,0.0521,0.0962,0.1841,0.2224,0.1968,0.2418,0.2991152537149876,0.53629977,0.58135796,-0.53629977,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.2014,0.1223,0.04,0.0594,0.0521,0.0962,0.1841,0.2224,0.1968,0.2418,0.2991152537149876,0.53629977,0.58135796,-0.53629977,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.2083,0.1321,0.0461,0.0686,0.0613,0.1054,0.1863,0.2278,0.2338,0.251,0.3433929205917549,0.5462963,0.58454764,-0.5462963,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.2083,0.1321,0.0512,0.0718,0.0698,0.1054,0.1863,0.2278,0.2376,0.251,0.3296919269364757,0.53587586,0.5458686,-0.53587586,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.2201,0.1528,0.0538,0.0768,0.0731,0.1145,0.1891,0.2194,0.2358,0.2432,0.32004878210383775,0.5086372,0.52670765,-0.5086372,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.2201,0.1528,0.0493,0.0724,0.0669,0.1145,0.1891,0.2194,0.2276,0.2432,0.319039099280447,0.5173333,0.5456706,-0.5173333,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.2238,0.1679,0.0656,0.0884,0.0912,0.131,0.1889,0.2132,0.214,0.2327,0.24188465017887983,0.4153439,0.4023591,-0.4153439,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.2088,0.1355,0.0439,0.0636,0.0536,0.107,0.1975,0.2367,0.2512,0.2613,0.397249803728003,0.5959339,0.648294,-0.5959339,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.2088,0.1355,0.0439,0.0636,0.0536,0.107,0.1975,0.2367,0.2512,0.2613,0.397249803728003,0.5959339,0.648294,-0.5959339,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.2117,0.1346,0.0443,0.0654,0.0572,0.1063,0.2131,0.2553,0.2618,0.2779,0.4018856698277603,0.6002445,0.6413793,-0.6002445,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10,0.2117,0.1346,0.0496,0.0708,0.0652,0.1063,0.2131,0.2553,0.2706,0.2779,0.398123725086137,0.58523726,0.6116736,-0.58523726,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11,0.2206,0.1449,0.0481,0.0716,0.0612,0.1148,0.2162,0.2612,0.269,0.2753,0.40730720952145466,0.57956547,0.62931556,-0.57956547,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12,0.2206,0.1449,0.046,0.065,0.0588,0.1148,0.2162,0.2612,0.2456,0.2753,0.3725865621494579,0.58145523,0.61366624,-0.58145523,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13,0.2091,0.1566,0.068,0.0888,0.0916,0.1204,0.1808,0.2042,0.2188,0.2269,0.2527018346433474,0.4226268,0.4097938,-0.4226268,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14,0.2088,0.1355,0.0456,0.0646,0.0585,0.107,0.1975,0.2367,0.2532,0.2613,0.38563618593447097,0.593455,0.6246391,-0.593455,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15,0.2088,0.1355,0.0456,0.0646,0.0585,0.107,0.1975,0.2367,0.2532,0.2613,0.38563618593447097,0.593455,0.6246391,-0.593455,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16,0.2117,0.1346,0.0456,0.0654,0.0569,0.1063,0.2131,0.2553,0.2532,0.2779,0.39178508611350243,0.5894539,0.6330216,-0.5894539,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_17,0.2117,0.1346,0.0444,0.0622,0.0531,0.1063,0.2131,0.2553,0.275,0.2779,0.4400682244678334,0.6310795,0.67631817,-0.6310795,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_18,0.2206,0.1449,0.044,0.065,0.0547,0.1148,0.2162,0.2612,0.2888,0.2753,0.4547397126339415,0.6325608,0.68151385,-0.6325608,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_19,0.2206,0.1449,0.0435,0.065,0.0545,0.1148,0.2162,0.2612,0.262,0.2753,0.41080973367453366,0.6024465,0.65560824,-0.6024465,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_20,0.2091,0.1566,0.0698,0.0914,0.0922,0.1204,0.1808,0.2042,0.2342,0.2269,0.2808766360243694,0.43857494,0.435049,-0.43857494,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_21,0.1933,0.1265,0.0489,0.071,0.0672,0.1003,0.1838,0.2225,0.2454,0.2435,0.3475445689499313,0.551201,0.5700576,-0.551201,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_22,0.1933,0.1265,0.0446,0.064,0.059,0.1003,0.1838,0.2225,0.2282,0.2435,0.3390238060065177,0.5619439,0.5891365,-0.5619439,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_23,0.1706,0.0969,0.0398,0.0545,0.0441,0.0813,0.1731,0.2115,0.2242,0.23,0.3782659680144474,0.60889846,0.6712635,-0.60889846,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_24,0.1706,0.0969,0.0397,0.0544,0.0419,0.0813,0.1731,0.2115,0.2498,0.23,0.4318833273680811,0.64234054,0.71271855,-0.64234054,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_25,0.193,0.1232,0.0427,0.0629,0.0504,0.1006,0.2056,0.2454,0.279,0.2689,0.45315785498534267,0.6320562,0.6939891,-0.6320562,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_26,0.193,0.1232,0.0468,0.0682,0.06,0.1006,0.2056,0.2454,0.2698,0.2689,0.4101501549062244,0.59644973,0.63614315,-0.59644973,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_27,0.2122,0.148,0.0742,0.0983,0.1026,0.1263,0.1919,0.2272,0.2306,0.2508,0.2481197098051779,0.4022499,0.38415366,-0.4022499,2800,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,0.2466,0.1586,0.0449,0.0656,0.0592,0.1091,0.172,0.197,0.207,0.2268,0.3015218940945067,0.5187087,0.5552216,-0.5187087,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,0.2466,0.1586,0.0449,0.0656,0.0592,0.1091,0.172,0.197,0.207,0.2268,0.3015218940945067,0.5187087,0.5552216,-0.5187087,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,0.2496,0.1546,0.0439,0.064,0.0582,0.1086,0.1781,0.2042,0.2104,0.2307,0.3092615899171756,0.5335277,0.5666418,-0.5335277,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3,0.2496,0.1546,0.0448,0.0645,0.0567,0.1086,0.1781,0.2042,0.2216,0.2307,0.33631097527230824,0.54910874,0.5925261,-0.54910874,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_4,0.2406,0.1513,0.0452,0.0672,0.0583,0.1065,0.1898,0.2205,0.229,0.2547,0.34420875125595396,0.54625255,0.59415245,-0.54625255,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_5,0.2406,0.1513,0.0462,0.0664,0.0602,0.1065,0.1898,0.2205,0.226,0.2547,0.33408559556996054,0.5458276,0.5793152,-0.5458276,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_6,0.2241,0.1396,0.0428,0.0625,0.0552,0.0995,0.188,0.2154,0.2296,0.2505,0.35166962583064054,0.57206434,0.6123595,-0.57206434,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_7,0.2241,0.1396,0.0412,0.0612,0.0516,0.0995,0.188,0.2154,0.2282,0.2505,0.3592936209962586,0.577056,0.6311651,-0.577056,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_8,0.194,0.1187,0.0348,0.048,0.0422,0.0822,0.1784,0.2029,0.2198,0.233,0.36633663022450574,0.64152354,0.6778626,-0.64152354,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_9,0.194,0.1187,0.0335,0.0441,0.0377,0.0822,0.1784,0.2029,0.2298,0.233,0.3986304200214018,0.67798465,0.7181308,-0.67798465,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_10,0.194,0.1187,0.0335,0.0441,0.0377,0.0822,0.1784,0.2029,0.2298,0.233,0.3986304200214018,0.67798465,0.7181308,-0.67798465,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_11,0.2281,0.1489,0.0423,0.0582,0.0558,0.1048,0.1848,0.2238,0.2358,0.2554,0.3590377832569333,0.60408163,0.61728394,-0.60408163,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_12,0.2281,0.1489,0.0524,0.0768,0.0775,0.1048,0.1848,0.2238,0.2396,0.2554,0.30897377582810065,0.5145385,0.5111952,-0.5145385,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_13,0.2454,0.1587,0.0452,0.0656,0.06,0.1074,0.1756,0.2028,0.2208,0.2269,0.3237236301517028,0.54189944,0.5726496,-0.54189944,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_14,0.2454,0.1587,0.0452,0.0656,0.06,0.1074,0.1756,0.2028,0.2208,0.2269,0.3237236301517028,0.54189944,0.5726496,-0.54189944,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_15,0.2437,0.1505,0.0436,0.0651,0.059,0.1058,0.1819,0.2103,0.2162,0.2391,0.31611968030932086,0.53714895,0.57122093,-0.53714895,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_16,0.2437,0.1505,0.0446,0.0644,0.0572,0.1058,0.1819,0.2103,0.2176,0.2391,0.3269999221784038,0.5432624,0.58369726,-0.5432624,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_17,0.2406,0.1513,0.0455,0.0658,0.0597,0.1065,0.1898,0.2205,0.262,0.2547,0.39544155807097436,0.59853566,0.62884676,-0.59853566,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_18,0.2406,0.1513,0.0455,0.0662,0.059,0.1065,0.1898,0.2205,0.247,0.2547,0.3730898851274395,0.5772669,0.61437905,-0.5772669,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_19,0.2241,0.1396,0.041,0.0614,0.0544,0.0995,0.188,0.2154,0.2304,0.2505,0.3521972233761935,0.5791638,0.6179775,-0.5791638,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_20,0.2241,0.1396,0.0423,0.0589,0.053,0.0995,0.188,0.2154,0.239,0.2505,0.3750756115999751,0.60456526,0.6369863,-0.60456526,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_21,0.194,0.1187,0.0374,0.0494,0.0476,0.0822,0.1784,0.2029,0.2214,0.233,0.3542600723474155,0.6351551,0.64609665,-0.6351551,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_22,0.194,0.1187,0.0339,0.0446,0.0397,0.0822,0.1784,0.2029,0.2066,0.233,0.350468257458709,0.64490443,0.6776289,-0.64490443,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_23,0.194,0.1187,0.0339,0.0446,0.0397,0.0822,0.1784,0.2029,0.2066,0.233,0.350468257458709,0.64490443,0.6776289,-0.64490443,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_24,0.2281,0.1489,0.0422,0.0562,0.0547,0.1048,0.1848,0.2238,0.236,0.2554,0.3632684205454039,0.61533195,0.623667,-0.61533195,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_25,0.2281,0.1489,0.0517,0.0744,0.0784,0.1048,0.1848,0.2238,0.2476,0.2554,0.3179853442054157,0.5378882,0.5190184,-0.5378882,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_26,0.2454,0.1587,0.0453,0.067,0.0624,0.1074,0.1756,0.2028,0.2128,0.2269,0.30141488434890007,0.52108645,0.54651165,-0.52108645,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_27,0.2454,0.1587,0.0453,0.067,0.0624,0.1074,0.1756,0.2028,0.2128,0.2269,0.30141488434890007,0.52108645,0.54651165,-0.52108645,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_28,0.2437,0.1505,0.0447,0.0647,0.0589,0.1058,0.1819,0.2103,0.2176,0.2391,0.3210600956856232,0.5416224,0.57396024,-0.5416224,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_29,0.2437,0.1505,0.0438,0.0654,0.0598,0.1058,0.1819,0.2103,0.2272,0.2391,0.3328031872440419,0.5529734,0.58327526,-0.5529734,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_30,0.2406,0.1513,0.0455,0.0658,0.0597,0.1065,0.1898,0.2205,0.262,0.2547,0.39544155807097436,0.59853566,0.62884676,-0.59853566,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_31,0.2247,0.1402,0.0446,0.0642,0.0566,0.0994,0.1781,0.2096,0.25,0.2309,0.3852282630496994,0.5913431,0.6307893,-0.5913431,2801,"{""type"":""MultiPoint"",""coordinates"":[]}"
