system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.1792,0.0906,0.037,0.061,0.0401,0.0822,0.2202,0.2716,0.3339,0.3014,0.5663068668146511,0.691061,0.7855615,-0.691061,13600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.1874,0.0966,0.0376,0.0619,0.0413,0.089,0.2249,0.2793,0.3231,0.3102,0.546590120376055,0.6784416,0.77332604,-0.6784416,13600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.1874,0.0966,0.0379,0.0616,0.0414,0.089,0.2249,0.2793,0.3372,0.3102,0.5682560215904071,0.69107324,0.78129953,-0.69107324,13600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.1874,0.0966,0.0379,0.0616,0.0414,0.089,0.2249,0.2793,0.3372,0.3102,0.5682560215904071,0.69107324,0.78129953,-0.69107324,13600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.1753,0.0915,0.0374,0.0604,0.0394,0.0817,0.2082,0.2618,0.338,0.2802,0.5769379375994269,0.6967871,0.79120296,-0.6967871,13600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.1753,0.0915,0.0346,0.0516,0.0353,0.0817,0.2082,0.2618,0.3056,0.2802,0.53720484157732,0.7110862,0.79290116,-0.7110862,13600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.1701,0.0894,0.0342,0.0514,0.0344,0.0779,0.2018,0.2433,0.2824,0.2679,0.5031242580849603,0.6920312,0.7828283,-0.6920312,13600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.1701,0.0894,0.0373,0.0566,0.0384,0.0779,0.2018,0.2433,0.3082,0.2679,0.5358064902902225,0.689693,0.7784189,-0.689693,13600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.1792,0.0906,0.0346,0.0543,0.0362,0.0822,0.2202,0.2716,0.2675,0.3014,0.47196377712875837,0.6625233,0.7616069,-0.6625233,13600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.1874,0.0966,0.0336,0.0524,0.0342,0.089,0.2249,0.2793,0.271,0.3102,0.4835811004595951,0.6759431,0.7758846,-0.6759431,13600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10,0.1874,0.0966,0.0342,0.0518,0.0346,0.089,0.2249,0.2793,0.2566,0.3102,0.4595512010982133,0.66407263,0.7623626,-0.66407263,13600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11,0.1874,0.0966,0.0342,0.0518,0.0346,0.089,0.2249,0.2793,0.2566,0.3102,0.4595512010982133,0.66407263,0.7623626,-0.66407263,13600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12,0.1753,0.0915,0.033,0.0495,0.0344,0.0817,0.2082,0.2618,0.24,0.2802,0.42872631778135617,0.6580311,0.74927115,-0.6580311,13600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13,0.1701,0.0894,0.0316,0.0462,0.0333,0.0779,0.2018,0.2433,0.2205,0.2679,0.3955041029791737,0.6535433,0.73758864,-0.6535433,13600,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14,0.1701,0.0894,0.0342,0.0532,0.0373,0.0779,0.2018,0.2433,0.2689,0.2679,0.4683708217286852,0.66966784,0.7563684,-0.66966784,13600,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_0,0.2532,0.1645,0.0459,0.0686,0.0608,0.1225,0.2014,0.2302,0.2365,0.2563,0.34942920354653023,0.5503114,0.59098554,-0.5503114,13601,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1,0.2532,0.1645,0.0526,0.0758,0.0714,0.1225,0.2014,0.2302,0.2568,0.2563,0.35910744844488096,0.5441972,0.56489944,-0.5441972,13601,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2,0.2532,0.1645,0.0468,0.0674,0.0586,0.1225,0.2014,0.2302,0.2074,0.2563,0.3079470030646541,0.5094614,0.5593985,-0.5094614,13601,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_3,0.2532,0.1645,0.055,0.0816,0.0758,0.1225,0.2014,0.2302,0.2433,0.2563,0.3257234012501519,0.4976916,0.52491385,-0.4976916,13601,"{""type"":""MultiPoint"",""coordinates"":[]}"
