system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.197,0.10545,0.0436,0.06616667,0.049666665,0.091025,0.2242125,0.27355,0.3007,0.3011,0.4934995353962177,0.63928765,0.7164875,-0.63928765,8800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.21268333,0.125525,0.0374,0.05895,0.041475,0.1112,0.22825,0.2709,0.2747,0.301725,0.46905793142746455,0.6466357,0.73764527,-0.6466357,8800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.1756,0.092366666,0.03272,0.04875,0.03095,0.07653333,0.19285,0.2435,0.2428,0.2679,0.4476586851254323,0.6655805,0.77388126,-0.6655805,8800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.1756,0.092366666,0.031925,0.0524,0.03258,0.07653333,0.19285,0.2435,0.2545,0.2679,0.4583069221677417,0.6585207,0.7730249,-0.6585207,8800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.1756,0.092366666,0.031925,0.0524,0.03258,0.07653333,0.19285,0.2435,0.2545,0.2679,0.4583069221677417,0.6585207,0.7730249,-0.6585207,8800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.21268333,0.125525,0.046266668,0.07035,0.0527,0.1112,0.22825,0.2709,0.2994,0.301725,0.4861658499879518,0.6194726,0.7006532,-0.6194726,8800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.14085,0.07465,0.03165,0.0473,0.030714286,0.06785,0.1723,0.2122,0.2524,0.2389,0.4621106896815172,0.684351,0.78302556,-0.684351,8800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.169,0.0903,0.03065,0.045375,0.0286,0.075475,0.2016,0.2525,0.2357,0.2751,0.43973076034508474,0.6771324,0.7835793,-0.6771324,8800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.169,0.0903,0.03065,0.045375,0.0286,0.075475,0.2016,0.2525,0.2357,0.2751,0.43973076034508474,0.6771324,0.7835793,-0.6771324,8800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.169,0.0903,0.031683333,0.0507,0.030675,0.075475,0.2016,0.2525,0.2334,0.2751,0.4295658306576256,0.6430834,0.76767963,-0.6430834,8800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_10,0.21055,0.12708333,0.04758,0.06843,0.055125,0.1129,0.23073334,0.2733,0.27615,0.3011,0.4420322917806979,0.6028208,0.6671949,-0.6028208,8800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_11,0.15045,0.07958,0.034333333,0.0495,0.030433333,0.07245,0.19335,0.25105,0.26792,0.2778,0.49765858575429195,0.68811035,0.7959913,-0.68811035,8800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_12,0.140875,0.071325,0.031016666,0.0484,0.0302,0.06795,0.1844,0.2329,0.2792,0.25628334,0.5070146971627221,0.7045177,0.80478346,-0.7045177,8800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_13,0.140875,0.071325,0.0296,0.0438,0.027125,0.06795,0.1844,0.2329,0.2272,0.25628334,0.42826106228797434,0.67675275,0.7866903,-0.67675275,8800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_14,0.13723333,0.06974,0.031725,0.04605,0.02765,0.06576667,0.1724,0.2184,0.2318,0.2396,0.4400685564551973,0.6685262,0.78685683,-0.6685262,8800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_15,0.14085,0.07465,0.033825,0.0485,0.03272,0.06785,0.1723,0.2122,0.2326,0.2389,0.425192466964508,0.6549271,0.75335443,-0.6549271,8800,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_16,0.169,0.0903,0.03185,0.0479,0.030775,0.075475,0.2016,0.2525,0.2592,0.2751,0.47392063167493026,0.6880495,0.78774035,-0.6880495,8800,"{""type"":""MultiPoint"",""coordinates"":[]}"
