system:index,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,EVI,GNDVI,NDVI,NDWI,poly_id,.geo
0_0,0.2116,0.1242,0.051,0.0744,0.0719,0.1086,0.22,0.2678,0.272,0.2906,0.37871906727329774,0.5704388,0.5818552,-0.5704388,13400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_1,0.1913,0.1054,0.0406,0.0606,0.0472,0.0911,0.2204,0.2755,0.3044,0.3023,0.5011300686028282,0.6679452,0.7315131,-0.6679452,13400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_2,0.1913,0.1054,0.0369,0.0524,0.0385,0.0911,0.2204,0.2755,0.2896,0.3023,0.5046830613459656,0.6935673,0.7653155,-0.6935673,13400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_3,0.1744,0.0861,0.0348,0.0514,0.0381,0.0823,0.224,0.2739,0.2906,0.3033,0.5017087926127192,0.6994152,0.7681777,-0.6994152,13400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_4,0.1744,0.0861,0.0358,0.0558,0.0386,0.0823,0.224,0.2739,0.2968,0.3033,0.5123422194940354,0.68349403,0.76982707,-0.68349403,13400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_5,0.1756,0.0887,0.0374,0.0552,0.0392,0.0859,0.2223,0.2839,0.2906,0.3029,0.5046976634370895,0.6807403,0.76228017,-0.6807403,13400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_6,0.1756,0.0887,0.0376,0.0536,0.0396,0.0859,0.2223,0.2839,0.3,0.3029,0.5184772401372877,0.6968326,0.7667845,-0.6968326,13400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_7,0.1756,0.0887,0.0376,0.0536,0.0396,0.0859,0.2223,0.2839,0.3,0.3029,0.5184772401372877,0.6968326,0.7667845,-0.6968326,13400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_8,0.1767,0.0889,0.035,0.0536,0.0394,0.0863,0.227,0.283,0.2942,0.3189,0.5023263198155838,0.6917769,0.763789,-0.6917769,13400,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_9,0.2063,0.1154,0.0411,0.0556,0.0502,0.0955,0.2129,0.2494,0.2419,0.2686,0.3881038094333904,0.6262185,0.65628207,-0.6262185,13400,"{""type"":""MultiPoint"",""coordinates"":[]}"
