system:index,B11,B12,B2,B3,B4,B8,EVI,NDVI,NDWI,poly_id,tea,.geo
20,0.19958315272129665,0.11022593038075733,0.04506414409169258,0.06269351820758505,0.05034369412662127,0.2789260281906118,0.45939576621486566,0.6937467851391897,-0.63134971145388,20,1,"{""type"":""Polygon"",""coordinates"":[[[95.471568694557,27.47747160384902],[95.4717875292979,27.474407917476555],[95.47069335559345,27.46704048119989],[95.47401234916363,27.466383976977216],[95.4755806648067,27.46346618043201],[95.47714898044974,27.46390384991379],[95.48590237008537,27.457047028032548],[95.48801777258065,27.458323564021068],[95.48958608822369,27.45730233523025],[95.49374394830062,27.45905301315738],[95.49155560089172,27.461423722850363],[95.49009670261913,27.464268574481945],[95.48783541029657,27.463612070259273],[95.48703301624664,27.465618055384102],[95.48922136365555,27.46744167822486],[95.48845544206243,27.46981238791784],[95.48911194628509,27.47499147678559],[95.47517946778173,27.478055163158064],[95.471568694557,27.47747160384902]]]}"
21,0.17333709435089048,0.09023323722732247,0.03640740119859128,0.05537743568498374,0.03943299035269076,0.27699206552721295,0.477953489644766,0.7490813966638888,-0.6652402158728925,21,1,"{""type"":""Polygon"",""coordinates"":[[[95.17729424612102,27.532103676361828],[95.17840132083417,27.5305045684428],[95.18307563628976,27.531181114100846],[95.18575106684658,27.527952146187445],[95.17680221291515,27.52672206317282],[95.18110750346636,27.51980284621553],[95.19030237400071,27.519526077537243],[95.19171696946755,27.52466167412332],[95.19214749852266,27.52899771674988],[95.19214749852267,27.53441008201425],[95.17729424612102,27.532103676361828]]]}"
22,0.17622721645808254,0.09230692187581237,0.03645753461679307,0.053713295251866355,0.039493821730096204,0.2741826748279482,0.47304108204637363,0.7459818883471283,-0.6700977486085553,22,1,"{""type"":""Polygon"",""coordinates"":[[[95.15122941447753,27.5389659535164],[95.14962626354655,27.537897186229074],[95.14849069830375,27.53672822200856],[95.14725493612778,27.534924677211205],[95.14588557804092,27.53482448027802],[95.14535119439725,27.533154531391567],[95.14575198212998,27.529447244863672],[95.14838603260934,27.52679538842042],[95.1517007190738,27.528198920672477],[95.15448191510762,27.53317579778566],[95.1542074549727,27.53377961008248],[95.15665929884466,27.535060424045437],[95.1569520563219,27.536066777873472],[95.15753757127638,27.536670590170285],[95.15664921944835,27.539111932326136],[95.15628303617629,27.538941625947295],[95.1551052750785,27.539695393049886],[95.15187820967056,27.53804652751298],[95.15122941447753,27.5389659535164]]]}"
23,0.19302661322595238,0.11151352707075443,0.041314276299329135,0.0611223055613098,0.049754830452519855,0.25300530404616145,0.4096306663785178,0.6716900015495878,-0.6097912533628658,23,1,"{""type"":""Polygon"",""coordinates"":[[[95.12747476891295,27.461385315966595],[95.12339996151675,27.459089649827906],[95.12279734915535,27.457769641798155],[95.11240945987775,27.45194438897121],[95.1124668515312,27.4455452196096],[95.11301207223914,27.44692261929281],[95.11378685956096,27.44686522763934],[95.11415990530848,27.44643479023834],[95.11527904255112,27.447066098426482],[95.11550860916498,27.446951315119545],[95.11588165491251,27.44720957756014],[95.11619730900658,27.447238273386883],[95.11685731302146,27.44752523165422],[95.11760340451654,27.447496535827486],[95.11791905861061,27.447152185906685],[95.11900950002648,27.447496535827486],[95.11955472073444,27.448070452362163],[95.11964080821463,27.448386106456237],[95.11995646230869,27.44838610645623],[95.11995646230869,27.44821393149583],[95.12121907868499,27.448070452362156],[95.12162082025925,27.447726102441354],[95.12225212844741,27.448386106456237],[95.12296952411573,27.447640014961156],[95.12328517820981,27.44792697322849],[95.12334256986327,27.44758262330769],[95.12380170309102,27.44746784000076],[95.12578171513564,27.44726696921361],[95.12575301930892,27.44571739457],[95.12701563568518,27.444598257327385],[95.1279625979674,27.443507815911502],[95.13264001772501,27.443651295045168],[95.13272610520521,27.446951315119545],[95.13275480103194,27.44809914818889],[95.1311191389081,27.448271323149296],[95.1310330514279,27.45182960566428],[95.1327261052052,27.451226993302868],[95.13286958433886,27.45366613857523],[95.13513655465083,27.45469918833765],[95.13490698803696,27.456019196367397],[95.13476350890329,27.45754007518428],[95.13040174323976,27.45710963778328],[95.13040174323976,27.458630516600163],[95.1293113018239,27.45888877904077],[95.12747476891295,27.461385315966595]]]}"
24,0.17658149061895337,0.0928006644829217,0.03753350445166844,0.0562201836307189,0.041690554221622184,0.2633574104423995,0.4490918791913058,0.7253590792039517,-0.6467919341995177,24,1,"{""type"":""Polygon"",""coordinates"":[[[95.12985361178923,27.42297240375461],[95.13321051290993,27.432926345338615],[95.12792704245038,27.434327486675954],[95.12745999533793,27.43552429490159],[95.12130081154255,27.437217340684207],[95.11858610020147,27.429160777994515],[95.1214467637652,27.42846020732584],[95.12433661777345,27.426446066653423],[95.12436580821799,27.42565792465117],[95.12985361178923,27.42297240375461]]]}"
25,0.18043641970679833,0.09929608694182099,0.03875182477098256,0.05845620144826066,0.04389941674106463,0.26217055768273784,0.4415726912238266,0.7125362710211703,-0.6343514275481937,25,1,"{""type"":""Polygon"",""coordinates"":[[[95.19229696259143,27.472036125519317],[95.18661502915492,27.469296106857048],[95.18499986025927,27.46984411058949],[95.18416343350972,27.469238422253625],[95.1833270067602,27.46782514946992],[95.1837307989841,27.46747904184942],[95.18266363382091,27.467046407323803],[95.18153878405428,27.465892715255478],[95.18223099929529,27.465806188350353],[95.18096193802012,27.46482555009227],[95.17980824595179,27.46502744620423],[95.17969287674497,27.46396028104103],[95.18026972277913,27.464017965644445],[95.18061583039963,27.46297964278295],[95.18321163755337,27.462547008257328],[95.18419227581144,27.463239223498324],[95.18520175637123,27.462547008257324],[95.19313338934097,27.464219861756405],[95.19515235046055,27.465950399858894],[95.19229696259143,27.472036125519317]]]}"
26,0.17690753067639647,0.09632687191233448,0.03956887829547988,0.059942205592736574,0.044952869926549475,0.26944510909266317,0.4516894326632164,0.7140652581469867,-0.6353925378366864,26,1,"{""type"":""Polygon"",""coordinates"":[[[95.15055559512813,27.474959857503894],[95.14977878951603,27.46737751784007],[95.14899278469282,27.467165901156903],[95.14817654891489,27.46994714899287],[95.14518368439575,27.46934252989809],[95.14488137484837,27.46347772467878],[95.14899278469282,27.463568417542994],[95.14798237884331,27.458801165995038],[95.14983620132806,27.46001860165666],[95.14955951140499,27.460765664449024],[95.15133032691278,27.46167874119524],[95.15152400985897,27.462702493910708],[95.15329482536677,27.46239813499529],[95.15379286722835,27.458718159018108],[95.15708547731322,27.458552145064246],[95.16106981220581,27.46021228460283],[95.16151251608275,27.466742166787913],[95.16206589592896,27.47122454354208],[95.16040575639038,27.471335219511325],[95.16046109437498,27.47263566214988],[95.16212123391357,27.472524986180638],[95.16228724786744,27.474544822619244],[95.15055559512813,27.474959857503894]]]}"
27,0.1864223729992998,0.10210402986418876,0.038997813330873925,0.0581907192857742,0.04464756677581704,0.27117660601913507,0.45373196859627996,0.7158759035877249,-0.644853748096027,27,1,"{""type"":""Polygon"",""coordinates"":[[[95.06916835409726,27.495776244093992],[95.08263994910797,27.487191820774864],[95.08629470359038,27.4887642151452],[95.08646469217095,27.492121489611595],[95.09394418971634,27.49526627835227],[95.09555908123181,27.49322641538534],[95.09942632143995,27.49403386114308],[95.09768393848904,27.49688116986774],[95.10065873864913,27.497986095641497],[95.10116870439084,27.5016408501239],[95.09840638995648,27.506613016105767],[95.09317924110375,27.507802936169806],[95.0916068467334,27.50487063315486],[95.09139436100769,27.502575787317067],[95.09045942381452,27.50100339294674],[95.08867454371847,27.50117338152731],[95.08697465791268,27.50023844433414],[95.08433983491375,27.499515992866684],[95.07856022317414,27.499133518560388],[95.07779527456155,27.497986095641497],[95.07584040588492,27.499006027124956],[95.07380054291798,27.49785860420606],[95.07278061143454,27.497561124190057],[95.06916835409726,27.495776244093992]]]}"
28,0.18767233957891893,0.10591409357527062,0.04000960692198502,0.06130972550800987,0.04672053936950366,0.2699577914719988,0.4463135483925749,0.7049598810955561,-0.6286312325803199,28,1,"{""type"":""Polygon"",""coordinates"":[[[95.0950491154901,27.492418969627607],[95.0908418981208,27.49071908382184],[95.09164934387856,27.48578941498511],[95.08552975497778,27.484811980646796],[95.08506228638119,27.486851843613714],[95.08625220644524,27.487956769387463],[95.08625220644524,27.488509232274343],[95.08021761183477,27.485364443533665],[95.08017511468961,27.48425951775992],[95.07745529740038,27.483154591986164],[95.07771726440635,27.480712327260175],[95.07255123886245,27.4808124894363],[95.07018272335934,27.470954343828865],[95.07517581009557,27.471210399558927],[95.07600799121828,27.474411096184713],[95.07920868784407,27.478507987865726],[95.08388170491774,27.481132559098878],[95.08548205323062,27.480492419773718],[95.08644226221836,27.481964740221585],[95.08823465232881,27.481836712356554],[95.0902190842368,27.480236364043655],[95.09700456108347,27.481132559098878],[95.09762000027744,27.48218009305296],[95.09656307297976,27.48448146700761],[95.09644716514099,27.484231424432277],[95.0950491154901,27.492418969627607]]]}"
29,0.18164543966998295,0.09974129024012124,0.03999711910217777,0.05840187454081415,0.04458873621745405,0.26817640087985556,0.4517851167802469,0.713362208964494,-0.6401505710514805,29,1,"{""type"":""Polygon"",""coordinates"":[[[95.03214130158112,27.503191534729513],[95.02787756992544,27.49321873865347],[95.03055143554002,27.494085938312253],[95.03264716804874,27.49365233848286],[95.03336983443107,27.494808604694576],[95.03510423374864,27.49509767124751],[95.04030743170135,27.495748070991592],[95.04261996412478,27.49545900443867],[95.04355943042181,27.496832070565073],[95.04464342999529,27.496759803926846],[95.04695596241872,27.49516993788574],[95.04876262837452,27.495531271076896],[95.05194236045674,27.49451953814165],[95.05692875849476,27.49191793916529],[95.06140929006516,27.49133980605943],[95.06617888818849,27.494302738226946],[95.06668475465611,27.495964870906295],[95.06921408699424,27.498277403329723],[95.07123755286474,27.499289136264974],[95.07405595175581,27.500879002306082],[95.07687435064685,27.500734469029616],[95.07962048289967,27.501168068859013],[95.08345061472598,27.50102353558254],[95.08915967914632,27.504058734388295],[95.09096634510213,27.507888866214603],[95.09147221156977,27.51005686536157],[95.09364021071673,27.51099633165859],[95.09233941122854,27.512008064593843],[95.08858154604047,27.51157446476445],[95.08713621327584,27.50991233208511],[95.08756981310522,27.50825019940577],[95.08728074655228,27.506588066726422],[95.08453461429947,27.50550406715294],[95.08092128238785,27.50434780094123],[95.07947594962323,27.505865400344106],[95.0778860835821,27.505937666982334],[95.0738391518411,27.507816599576376],[95.07217701916176,27.506949399917595],[95.06950315354717,27.507238466470515],[95.06625115482672,27.504203267664764],[95.05757915823887,27.513092064167328],[95.05389355968903,27.51468193020844],[95.05266502683908,27.50998459872334],[95.03792263263969,27.510707265105665],[95.03972929859552,27.507672066299907],[95.04168049782777,27.505359533876476],[95.03214130158112,27.503191534729513]]]}"
30,0.1827240933862851,0.09779883007756833,0.03852117951478294,0.05609197539336344,0.043006903336344895,0.2765905064948151,0.46882900567311586,0.7307022412657864,-0.6620079629116994,30,1,"{""type"":""Polygon"",""coordinates"":[[[95.0552063821528,27.491152372515238],[95.0522544201909,27.492569314256958],[95.05091619743483,27.49193956237175],[95.05001092909986,27.492884190199558],[95.0476100000375,27.493356504113464],[95.0460749798173,27.492529954764127],[95.04564202539623,27.493907537013012],[95.04438252162582,27.494340491434098],[95.04028913437197,27.493907537013012],[95.03973810147242,27.49331714462064],[95.03745525088854,27.49319906614216],[95.03662870153923,27.493553301577588],[95.03375545856296,27.492529954764127],[95.03285019022798,27.49276611172108],[95.02918975739523,27.491191732008065],[95.02879616246696,27.49225443831435],[95.02769409666784,27.492057640850227],[95.02769409666784,27.490994934543938],[95.02690690681133,27.49091621555829],[95.0277728156535,27.490129025701783],[95.03233851682124,27.487688737146605],[95.03182684341452,27.490247104180252],[95.035998949654,27.49052262063003],[95.0367467800177,27.486901547290095],[95.03670742052486,27.48477613467752],[95.0387541141518,27.48493357264883],[95.03867539516614,27.487216423232702],[95.04166671662088,27.48761001816095],[95.04095824575,27.485130370112955],[95.04453995959713,27.485602684026862],[95.04524843046798,27.489223757366794],[95.04918437975053,27.48942055483092],[95.05190018475548,27.48733450171118],[95.05249057714785,27.486665390333144],[95.05579677454519,27.487058985261402],[95.05619036947346,27.48823977004616],[95.05453727077477,27.488908881424187],[95.0552063821528,27.491152372515238]]]}"
31,0.19205304923362967,0.1090780670375635,0.04097749041527668,0.06060373763788184,0.04836083438090251,0.2642674240849523,0.43236856053826117,0.6894830275528596,-0.6245722357371292,31,1,"{""type"":""Polygon"",""coordinates"":[[[95.03481709310596,27.471001339433343],[95.03033308482537,27.470675881774397],[95.02971121320688,27.473979574747563],[95.02629091930524,27.474873515199132],[95.02485284118751,27.474445978461425],[95.02259855657051,27.47565085472223],[95.02232648773744,27.47324110220062],[95.02061634078662,27.4735131710337],[95.02139368030971,27.467760858562773],[95.02259855657051,27.467449922753534],[95.0264075202337,27.468693665990493],[95.02691279092373,27.46651711532581],[95.03060515365846,27.468032927395853],[95.03468618615472,27.469121202728193],[95.03488052103549,27.467605390658154],[95.03631859915322,27.464496032565748],[95.03798987912789,27.462125147020302],[95.04269278324264,27.462241747948763],[95.04735682038124,27.462164013996453],[95.04856169664204,27.465156771160384],[95.043781058575,27.467605390658154],[95.04397539345575,27.47001514317976],[95.04354785671805,27.47553425379376],[95.03639633310553,27.47689459795919],[95.03481709310596,27.471001339433343]],[[95.03481709310596,27.471001339433343],[95.03480278708318,27.470947950607474],[95.03515258986859,27.471025684559788],[95.03481709310596,27.471001339433343]]]}"
32,0.17154346229669007,0.08720019056991835,0.037978756282590946,0.05547696960958253,0.03978687408977663,0.27220191594839427,0.4725651063192757,0.7417073407378818,-0.6578589796802989,32,1,"{""type"":""Polygon"",""coordinates"":[[[94.94539877037523,27.458738837014437],[94.94345122637193,27.454054204141634],[94.94429340756257,27.453369931924257],[94.945240861402,27.45042229775709],[94.93881922982355,27.446158755479594],[94.9362926862517,27.43836857946639],[94.9323975982451,27.433104947025033],[94.931239599108,27.433526037620346],[94.93171332602772,27.435578854272475],[94.92897623715822,27.43505249102834],[94.92955523672676,27.43194694788794],[94.93339768840895,27.431157403021736],[94.93318714311131,27.4286834957743],[94.93818759393058,27.428788768423125],[94.93845077555265,27.429894131235816],[94.94029304690714,27.429630949613742],[94.9436091353452,27.439000215359354],[94.95003076692363,27.44184257687769],[94.94929385838185,27.446632482399323],[94.95234676519783,27.447632572563176],[94.95324158271286,27.45242247808481],[94.94976758530156,27.459002018636504],[94.94539877037523,27.458738837014437]]]}"
33,0.17990381649243462,0.095034882490545,0.03934651413001614,0.05861655526273002,0.04292704738078123,0.26834298248197147,0.4566427356616432,0.7215796984427901,-0.6379627397504058,33,1,"{""type"":""Polygon"",""coordinates"":[[[94.917080970142,27.445233501078143],[94.90663796195524,27.442557152246366],[94.90768751051674,27.444393862228964],[94.90768751051674,27.445076068793927],[94.90464381968843,27.444236429944738],[94.90107535457939,27.443029449099033],[94.89782175403879,27.44009071312688],[94.89598504405619,27.43862134514081],[94.89624743119658,27.437361886867023],[94.89713954747383,27.43730940943895],[94.89792670889496,27.43594499630903],[94.9028595871339,27.43841143542851],[94.90333188398657,27.43725693201088],[94.90978660763969,27.424347484704644],[94.91660867328935,27.42985761465242],[94.91828795098772,27.432743873196507],[94.92028209325451,27.433163692621093],[94.92085934496333,27.433058737764952],[94.92390303579162,27.43400333147028],[94.922748532374,27.437204454582805],[94.91938997697726,27.43678463515821],[94.91944245440533,27.43967089370229],[94.91702987608518,27.439799769767692],[94.91691061735743,27.44121072268583],[94.91907058458729,27.441390719954985],[94.917080970142,27.445233501078143]]]}"
34,0.1900526646413054,0.10165664724402512,0.04156227083609951,0.0627486239482075,0.04637860935602472,0.28226502715542434,0.47144659181372794,0.715749128345015,-0.6344130466757569,34,1,"{""type"":""Polygon"",""coordinates"":[[[94.83221975559337,27.408085833519117],[94.84103469309137,27.40424342486614],[94.8437469815523,27.406051617173418],[94.8527314370791,27.409159447701565],[94.85849505005856,27.41125017005686],[94.85973818226982,27.409441977749577],[94.86448468707644,27.410233061884018],[94.8680445656814,27.412606314287324],[94.87702902120822,27.415262096738644],[94.87849817745789,27.419669565487645],[94.87985432168834,27.42057366164129],[94.88234058611086,27.4208561916893],[94.88669154885027,27.418708963324402],[94.88810419909034,27.423964022217437],[94.88770865702311,27.424698600342275],[94.88623950077343,27.42724137077439],[94.88618299476383,27.42774992486082],[94.88454432048536,27.42774992486082],[94.88284914019728,27.426393780630345],[94.88177552601483,27.42701534673598],[94.87962829764994,27.42633727462075],[94.87849817745789,27.427523900822404],[94.87612492505457,27.428936551062463],[94.87533384092015,27.428088960918434],[94.87437323875689,27.426111250582338],[94.87171745630557,27.425320166447904],[94.87120890221915,27.427523900822408],[94.87284757649762,27.42842799697604],[94.87256504644961,27.430631731350548],[94.86685793947977,27.429275587120085],[94.86714046952777,27.4230599260638],[94.85420059332877,27.41735281909394],[94.854596135396,27.414640530633015],[94.85205336496388,27.413510410440967],[94.85086673876222,27.41622269890189],[94.84561167986918,27.41492306068103],[94.84210830727383,27.4141884825562],[94.84120421112019,27.41288884433533],[94.83623168227516,27.411984748181695],[94.83221975559337,27.408085833519117]]]}"
35,0.14269866090458494,0.06919879149920667,0.03547025298600776,0.050483667859058716,0.034554411823923104,0.2471762590786307,0.4455148550446432,0.75307753898772,-0.6583106687801416,35,0,"{""type"":""Polygon"",""coordinates"":[[[94.93223521817866,27.39187074471476],[94.92086162126019,27.386183946255525],[94.92064702509192,27.381892022890067],[94.91774997682025,27.378351186113562],[94.91968134233468,27.375024945505334],[94.92279298677464,27.378565782281836],[94.92515354462564,27.377600099524606],[94.9232221791112,27.371591406812964],[94.91742808256782,27.36762137769991],[94.91667699597886,27.362471069661364],[94.90820044733208,27.361290790735858],[94.90755665882726,27.36000321372622],[94.90433771630316,27.360861598399314],[94.9009041776108,27.365690012185453],[94.89714874466603,27.36601190643787],[94.89500278298328,27.36322215625032],[94.88920868643991,27.358501040548312],[94.88244890713932,27.357428059706944],[94.87783508952145,27.35689156928626],[94.88019564737246,27.346269058956754],[94.87762049335318,27.34326471260093],[94.87815698377388,27.338114404562383],[94.88234160905519,27.33543195245897],[94.8885648979351,27.336397635216194],[94.89564657148811,27.340904154749925],[94.90369392779834,27.34197713559129],[94.90691287032244,27.34026036624511],[94.91281426494994,27.34444499152643],[94.91850106340918,27.348093126387067],[94.91989593850296,27.35860833863245],[94.92257839060639,27.36450973325995],[94.92751410247665,27.367514079615777],[94.93405928560898,27.36729948344751],[94.93781471855375,27.379316868870788],[94.93223521817866,27.39187074471476]]]}"
36,0.15917111339970866,0.08259386744386729,0.03966865535905176,0.0552068411117241,0.041273478058587214,0.24507013684670195,0.4274032231682548,0.713995183718763,-0.6305311341016774,36,0,"{""type"":""Polygon"",""coordinates"":[[[94.96453321281477,27.307234386724566],[94.94785096435687,27.294951852145676],[94.94083892036221,27.29605178061543],[94.93804326883495,27.29463103967533],[94.93808909918783,27.292935316617797],[94.9378141170704,27.291377084618986],[94.9393265187163,27.29036881685505],[94.9405639382448,27.288627263444603],[94.94326792906625,27.28835228132717],[94.94519280388833,27.288031468856826],[94.95078410694288,27.28752733497486],[94.95536714223353,27.289177227679488],[94.95697120458523,27.28697737073998],[94.96040848105322,27.28848977238589],[94.96279165940433,27.295181003910212],[94.96595395375486,27.30081813731768],[94.96668723940137,27.30466788696182],[94.96453321281477,27.307234386724566]]]}"
37,0.18513207222159087,0.11019668201337268,0.04964716879426714,0.07348769000719904,0.05748299045913233,0.26071294594570993,0.41085749705066293,0.6378591302106282,-0.5586670900743177,37,1,"{""type"":""Polygon"",""coordinates"":[[[95.16553774520959,27.341911518782265],[95.1639579802577,27.34232526674585],[95.16203969424473,27.3411968632088],[95.16158833282992,27.341911518782265],[95.15797744151136,27.33935380409829],[95.15613438240084,27.3350658706575],[95.15587108824218,27.333862240217982],[95.15500597886378,27.33160543314388],[95.15353905426562,27.32995044128954],[95.15658574381565,27.330928391021654],[95.15767653390147,27.33141736588771],[95.1577141473527,27.330890777570414],[95.15745085319405,27.329311012618547],[95.15880493743852,27.32848351669138],[95.16015902168297,27.330063281643252],[95.163205711233,27.332997130839573],[95.16828352714974,27.335968593487134],[95.16553774520959,27.341911518782265]]]}"
38,0.2029063358224246,0.10721253817652013,0.045678072226798434,0.06588473777238137,0.04988579141705446,0.29402651211485914,0.4878542487101007,0.7091519130901885,-0.632814773850099,38,1,"{""type"":""Polygon"",""coordinates"":[[[95.28795579790786,27.265791744232736],[95.2878734444461,27.26509173980785],[95.28527931040094,27.264638795768214],[95.28309694366453,27.265379976923978],[95.28334400404978,27.267027046159],[95.28021457250323,27.267274106544253],[95.2794322146166,27.266697632312],[95.2799263353871,27.265338800193106],[95.2777439686507,27.264062321535956],[95.27564395537604,27.26290937307144],[95.27469689056589,27.264885856153466],[95.27243217036774,27.263485847303695],[95.27288511440736,27.262456429031804],[95.27086745459445,27.261550540952534],[95.27057921747833,27.25743286786497],[95.27152628228848,27.256321096131327],[95.27416159306452,27.255744621899076],[95.27539689499079,27.253521078431785],[95.27564395537604,27.253109311123026],[95.27753808499632,27.25339754823916],[95.27860867999908,27.253850492278797],[95.27910280076959,27.253356371508286],[95.28107928385164,27.253644608624413],[95.28214987885438,27.253068134392155],[95.28379694808942,27.254015199202296],[95.28725579348297,27.255991682284332],[95.28919109983414,27.259121113830876],[95.28857344887099,27.262085838453924],[95.28844991867837,27.26430938192121],[95.28849109540924,27.265709390770976],[95.28795579790786,27.265791744232736]]]}"
39,0.20702105292904577,0.1114775915237849,0.04835162598427276,0.07052611858279724,0.055376403037009345,0.29783300406218766,0.47962407792405637,0.6854165224965824,-0.6142714592067942,39,1,"{""type"":""Polygon"",""coordinates"":[[[95.22692698608228,27.256431642154013],[95.22774912370724,27.25142407662007],[95.22909443982084,27.251349336835986],[95.22901970003676,27.249929280938296],[95.22842178176404,27.249929280938296],[95.22857126133222,27.24776182719972],[95.2326819494571,27.245071194972528],[95.23843691283193,27.244846975620263],[95.2413517644114,27.244024837995287],[95.2406791063546,27.242380562745335],[95.23791373434332,27.24178264447262],[95.2400811880819,27.233112829518337],[95.24038014721825,27.238269874620457],[95.2446403149113,27.239316231597698],[95.24688250843396,27.237821435915922],[95.25368382878604,27.233411788654685],[95.25891561367224,27.233486528438778],[95.26145676633126,27.234831844552374],[95.26011145021766,27.240661547711294],[95.2571218588541,27.2432774401544],[95.2571218588541,27.245669113245235],[95.26203571636567,27.24365580008248],[95.2671075119454,27.24394561697274],[95.2675784643921,27.246843785875445],[95.26583956305046,27.25336466590651],[95.26113003858359,27.254632614801437],[95.26105758436101,27.258291553041097],[95.25359479943657,27.255357157027113],[95.22692698608228,27.256431642154013]]]}"
40,0.19809671165028425,0.1028336791802862,0.0459204659768348,0.06482266363573369,0.04884274843984816,0.29598416761521584,0.49622059542991426,0.7159579627725025,-0.6387532887778864,40,1,"{""type"":""Polygon"",""coordinates"":[[[95.2425753589485,27.223391040245083],[95.23810494603079,27.219559257744187],[95.24378166084693,27.209625006815937],[95.25343207603439,27.205509388574228],[95.25655426918327,27.204657881351807],[95.25953454446174,27.205012676027813],[95.261734271453,27.2045159634814],[95.26301153228663,27.199974591628482],[95.27422304404853,27.20260007223095],[95.27301674215009,27.20778007450068],[95.27961592312386,27.209412130010328],[95.27876441590143,27.21693377714172],[95.26365016270346,27.2199140524202],[95.26116659997139,27.21430829653926],[95.2579024889521,27.21892062732737],[95.25492221367362,27.22119131325383],[95.2496002935335,27.224029670661903],[95.2425753589485,27.223391040245083]]]}"
41,0.1963361863474769,0.10791822698777616,0.044668831482091824,0.06397217686782297,0.05101202567627953,0.27101988333394017,0.4423250056606169,0.6821951476249886,-0.6166453220986718,41,1,"{""type"":""Polygon"",""coordinates"":[[[95.1448261102058,27.24423349541901],[95.1460141159372,27.238563468064577],[95.14817412635796,27.23705146077005],[95.15049613756024,27.234405448004633],[95.15227814615736,27.234081446441532],[95.15557216204898,27.2301934276842],[95.15406015475449,27.223929397464044],[95.15287214902308,27.224253399027152],[95.15206214511528,27.22106738365656],[95.15589616361211,27.219879377925153],[95.15632816569625,27.21701736411767],[95.16037818523513,27.217287365420265],[95.15962218158788,27.220959383135526],[95.16021618445359,27.226953412053085],[95.1587581774196,27.229599424818495],[95.1594061805458,27.23483745008879],[95.16421220373195,27.237699463896273],[95.16156619096654,27.242613487603457],[95.15681416804091,27.24045347718272],[95.1448261102058,27.24423349541901]]]}"
42,0.18606201644944304,0.1015230121223357,0.04499564528772174,0.0641816542215533,0.04970539321514258,0.270699206926961,0.4482426119613787,0.6884524320905517,-0.6143032098771464,42,1,"{""type"":""Polygon"",""coordinates"":[[[95.03639693844258,27.187307895252705],[95.03743697255122,27.192908078914524],[95.03903702502602,27.195708170745437],[95.0391970302735,27.205388488218006],[95.03871701453106,27.207308551187776],[95.03983705126343,27.209788632523722],[95.04071708012455,27.214348782076915],[95.04295715358928,27.214828797819354],[95.04095708799579,27.21874892638263],[95.03015673379085,27.220748991976137],[95.02519657111897,27.220508984104917],[95.02559658423766,27.21578882930424],[95.02879668918726,27.21122867975104],[95.03143677577069,27.20666853019785],[95.02991672591962,27.197308223220233],[95.02983672329589,27.19442812876559],[95.03167678364191,27.19034799495484],[95.03639693844258,27.187307895252705]]]}"
43,0.1768527894985784,0.0921258091309104,0.03838574941867405,0.05587869106363047,0.04148462642591434,0.26100009532894913,0.44792545137989187,0.7224368535288963,-0.644080173872515,43,1,"{""type"":""Polygon"",""coordinates"":[[[94.94281689460878,27.47613009823826],[94.94430810695322,27.47577504768006],[94.94665144063734,27.479325553262058],[94.94934982487966,27.47968060382026],[94.94991790577278,27.481597876834535],[94.9526162900151,27.48252100828586],[94.95361043157806,27.481810907169464],[94.95588275515054,27.48323110940226],[94.95886517983942,27.485219392528183],[94.95978831129075,27.488982928445104],[94.95382346191298,27.490900201459375],[94.95424952258281,27.49303050480858],[94.9568768967135,27.495799899162545],[94.9533263911315,27.498001212623375],[94.9536814416897,27.500131515972576],[94.94878174398654,27.501693738428656],[94.94516022829289,27.500912627200623],[94.94231982382729,27.500344546307502],[94.94026053058974,27.501693738428656],[94.9373491160125,27.49913737440962],[94.93571588344477,27.49764616206518],[94.93401164076542,27.497078081172063],[94.93358558009558,27.493314545255142],[94.93365659020722,27.49175232279906],[94.93599992389133,27.49153929246414],[94.93571588344477,27.488130807105414],[94.93315951942574,27.48727868576574],[94.93230739808605,27.484651311635062],[94.93457972165855,27.48415424085358],[94.93308850931412,27.479041512815503],[94.93827224746381,27.476414138684824],[94.93912436880349,27.47790535102926],[94.9405445710363,27.4772662600245],[94.94203578338073,27.48131383638798],[94.94217780360401,27.482947068955696],[94.93869830813365,27.484651311635062],[94.93869830813365,27.49011909023134],[94.94665144063735,27.490545150901184],[94.94835568331669,27.494521717153024],[94.95290033046167,27.494095656483182],[94.94281689460878,27.47613009823826]]]}"
